Code,Term
T361,Poisoning: Cefalosporins and other beta-lactam antibiotics
T362,Poisoning: Chloramphenicol group
T363,Poisoning: Macrolides
T364,Poisoning: Tetracyclines
T365,Poisoning: Aminoglycosides
T366,Poisoning: Rifamycins
T367,Poisoning: Antifungal antibiotics, systemically used
T368,Poisoning: Other systemic antibiotics
T369,Poisoning: Systemic antibiotic, unspecified
T370,Poisoning: Sulfonamides
T371,Poisoning: Antimycobacterial drugs
T372,Poisoning: Antimalarials and drugs acting on other blood protozoa
T373,Poisoning: Other antiprotozoal drugs
T374,Poisoning: Anthelminthics
T375,Poisoning: Antiviral drugs
T378,Poisoning: Other specified systemic anti-infectives and antiparasitics
T379,Poisoning: Systemic anti-infective and antiparasitic, unspecified
T380,Poisoning: Glucocorticoids and synthetic analogues
T381,Poisoning: Thyroid hormones and substitutes
T382,Poisoning: Antithyroid drugs
T383,Poisoning: Insulin and oral hypoglycaemic [antidiabetic] drugs
T386,Poisoning: Antigonadotrophins, antiestrogens, antiandrogens, not elsewhere classified
T387,Poisoning: Androgens and anabolic congeners
T388,Poisoning: Other and unspecified hormones and their synthetic substitutes
T389,Poisoning: Other and unspecified hormone antagonists
T390,Poisoning: Salicylates
T391,Poisoning: 4-Aminophenol derivatives
T392,Poisoning: Pyrazolone derivatives
T393,Poisoning: Other nonsteroidal anti-inflammatory drugs [NSAID]
T394,Poisoning: Antirheumatics, not elsewhere classified
T398,Poisoning: Other nonopioid analgesics and antipyretics, not elsewhere classified
T399,Poisoning: Nonopioid analgesic, antipyretic and antirheumatic, unspecified
T400,Poisoning: Opium
T401,Poisoning: Heroin
T402,Poisoning: Other opioids
T403,Poisoning: Methadone
T404,Poisoning: Other synthetic narcotics
T405,Poisoning: Cocaine
T406,Poisoning: Other and unspecified narcotics
T407,Poisoning: Cannabis (derivatives)
T408,Poisoning: Lysergide [LSD]
T409,Poisoning: Other and unspecified psychodysleptics [hallucinogens]
T410,Poisoning: Inhaled anaesthetics
T411,Poisoning: Intravenous anaesthetics
T412,Poisoning: Other and unspecified general anaesthetics
T413,Poisoning: Local anaesthetics
T414,Poisoning: Anaesthetic, unspecified
T415,Poisoning: Therapeutic gases
T420,Poisoning: Hydantoin derivatives
T421,Poisoning: Iminostilbenes
T422,Poisoning: Succinimides and oxazolidinediones
T423,Poisoning: Barbiturates
T424,Poisoning: Benzodiazepines
T425,Poisoning: Mixed antiepileptics, not elsewhere classified
T426,Poisoning: Other antiepileptic and sedative-hypnotic drugs
T427,Poisoning: Antiepileptic and sedative-hypnotic drugs, unspecified
T428,Poisoning: Antiparkinsonism drugs and other central muscle-tone depressants
T430,Poisoning: Tricyclic and tetracyclic antidepressants
T431,Poisoning: Monoamine-oxidase-inhibitor antidepressants
T432,Poisoning: Other and unspecified antidepressants
T433,Poisoning: Phenothiazine antipsychotics and neuroleptics
T434,Poisoning: Butyrophenone and thioxanthene neuroleptics
T435,Poisoning: Other and unspecified antipsychotics and neuroleptics
T436,Poisoning: Psychostimulants with abuse potential
T438,Poisoning: Other psychotropic drugs, not elsewhere classified
T439,Poisoning: Psychotropic drug, unspecified
T440,Poisoning: Anticholinesterase agents
T441,Poisoning: Other parasympathomimetics [cholinergics]
T442,Poisoning: Ganglionic blocking drugs, not elsewhere classified
T443,Poisoning: Other parasympatholytics [anticholinergics and antimuscarinics] and spasmolytics, not elsewhere classified
T444,Poisoning: Predominantly alpha-adrenoreceptor agonists, not elsewhere classified
T445,Poisoning: Predominantly beta-adrenoreceptor agonists, not elsewhere classified
T446,Poisoning: Alpha-adrenoreceptor antagonists, not elsewhere classified
T447,Poisoning: Beta-adrenoreceptor antagonists, not elsewhere classified
T448,Poisoning: Centrally acting and adrenergic-neuron-blocking agents, not elsewhere classified
T449,Poisoning: Other and unspecified drugs primarily affecting the autonomic nervous system
T450,Poisoning: Antiallergic and antiemetic drugs
T451,Poisoning: Antineoplastic and immunosuppressive drugs
T452,Poisoning: Vitamins, not elsewhere classified
T453,Poisoning: Enzymes, not elsewhere classified
T454,Poisoning: Iron and its compounds
T455,Poisoning: Anticoagulants
T456,Poisoning: Fibrinolysis-affecting drugs
T457,Poisoning: Anticoagulant antagonists, vitamin K and other coagulants
T458,Poisoning: Other primarily systemic and haematological agents
T459,Poisoning: Primarily systemic and haematological agent, unspecified
T460,Poisoning: Cardiac-stimulant glycosides and drugs of similar action
T461,Poisoning: Calcium-channel blockers
T462,Poisoning: Other antidysrhythmic drugs, not elsewhere classified
T463,Poisoning: Coronary vasodilators, not elsewhere classified
T464,Poisoning: Angiotensin-converting-enzyme inhibitors
T465,Poisoning: Other antihypertensive drugs, not elsewhere classified
T466,Poisoning: Antihyperlipidaemic and antiarteriosclerotic drugs
T467,Poisoning: Peripheral vasodilators
T468,Poisoning: Antivaricose drugs, including sclerosing agents
T469,Poisoning: Other and unspecified agents primarily affecting the cardiovascular system
T470,Poisoning: Histamine H2-receptor antagonists
T471,Poisoning: Other antacids and anti-gastric-secretion drugs
T472,Poisoning: Stimulant laxatives
T473,Poisoning: Saline and osmotic laxatives
T474,Poisoning: Other laxatives
T475,Poisoning: Digestants
T476,Poisoning: Antidiarrhoeal drugs
T477,Poisoning: Emetics
T478,Poisoning: Other agents primarily affecting the gastrointestinal system
T479,Poisoning: Agent primarily affecting the gastrointestinal system, unspecified
T480,Poisoning: Oxytocic drugs
T481,Poisoning: Skeletal muscle relaxants [neuromuscular blocking agents]
T482,Poisoning: Other and unspecified agents primarily acting on muscles
T483,Poisoning: Antitussives
T484,Poisoning: Expectorants
T485,Poisoning: Anti-common-cold drugs
T486,Poisoning: Antiasthmatics, not elsewhere classified
T487,Poisoning: Other and unspecified agents primarily acting on the respiratory system
T490,Poisoning: Local antifungal, anti-infective and anti-inflammatory drugs, not elsewhere classified
T491,Poisoning: Antipruritics
T492,Poisoning: Local astringents and local detergents
T493,Poisoning: Emollients, demulcents and protectants
T494,Poisoning: Keratolytics, keratoplastics and other hair treatment drugs and preparations
T495,Poisoning: Ophthalmological drugs and preparations
T496,Poisoning: Otorhinolaryngological drugs and preparations
T497,Poisoning: Dental drugs, topically applied
T498,Poisoning: Other topical agents
T499,Poisoning: Topical agent, unspecified
T500,Poisoning: Mineralocorticoids and their antagonists
T501,Poisoning: Loop [high-ceiling] diuretics
T502,Poisoning: Carbonic-anhydrase inhibitors, benzothiadiazides and other diuretics
T503,Poisoning: Electrolytic, caloric and water-balance agents
T504,Poisoning: Drugs affecting uric acid metabolism
T505,Poisoning: Appetite depressants
T506,Poisoning: Antidotes and chelating agents, not elsewhere classified
T507,Poisoning: Analeptics and opioid receptor antagonists
T508,Poisoning: Diagnostic agents
