Code,Term
A33X,Tetanus neonatorum
D807,Transient hypogammaglobulinaemia of infancy
P050,Light for gestational age
P051,Small for gestational age
P052,Fetal malnutrition without mention of light or small for gestational age
P059,Slow fetal growth, unspecified
P070,Extremely low birth weight
P071,Other low birth weight
P072,Extreme immaturity
P073,Other preterm infants
P080,Exceptionally large baby
P081,Other heavy for gestational age infants
P082,Post-term infant, not heavy for gestational age
P100,Subdural haemorrhage due to birth injury
P101,Cerebral haemorrhage due to birth injury
P102,Intraventricular haemorrhage due to birth injury
P103,Subarachnoid haemorrhage due to birth injury
P104,Tentorial tear due to birth injury
P108,Other intracranial lacerations and haemorrhages due to birth injury
P109,Unspecified intracranial laceration and haemorrhage due to birth injury
P110,Cerebral oedema due to birth injury
P111,Other specified brain damage due to birth injury
P112,Unspecified brain damage due to birth injury
P119,Birth injury to central nervous system, unspecified
P120,Cephalhaematoma due to birth injury
P121,Chignon due to birth injury
P122,Epicranial subaponeurotic haemorrhage due to birth injury
P123,Bruising of scalp due to birth injury
P124,Monitoring injury of scalp of newborn
P128,Other birth injuries to scalp
P129,Birth injury to scalp, unspecified
P130,Fracture of skull due to birth injury
P131,Other birth injuries to skull
P132,Birth injury to femur
P133,Birth injury to other long bones
P134,Fracture of clavicle due to birth injury
P138,Birth injuries to other parts of skeleton
P139,Birth injury to skeleton, unspecified
P150,Birth injury to liver
P151,Birth injury to spleen
P152,Sternomastoid injury due to birth injury
P153,Birth injury to eye
P154,Birth injury to face
P155,Birth injury to external genitalia
P156,Subcutaneous fat necrosis due to birth injury
P158,Other specified birth injuries
P159,Birth injury, unspecified
P200,Intrauterine hypoxia first noted before onset of labour
P201,Intrauterine hypoxia first noted during labour and delivery
P209,Intrauterine hypoxia, unspecified
P210,Severe birth asphyxia
P211,Mild and moderate birth asphyxia
P219,Birth asphyxia, unspecified
P220,Respiratory distress syndrome of newborn
P221,Transient tachypnoea of newborn
P228,Other respiratory distress of newborn
P229,Respiratory distress of newborn, unspecified
P231,Congenital pneumonia due to Chlamydia
P232,Congenital pneumonia due to staphylococcus
P233,Congenital pneumonia due to streptococcus, group B
P234,Congenital pneumonia due to Escherichia coli
P235,Congenital pneumonia due to Pseudomonas
P236,Congenital pneumonia due to other bacterial agents
P240,Neonatal aspiration of meconium
P241,Neonatal aspiration of amniotic fluid and mucus
P242,Neonatal aspiration of blood
P243,Neonatal aspiration of milk and regurgitated food
P248,Other neonatal aspiration syndromes
P249,Neonatal aspiration syndrome, unspecified
P251,Pneumothorax originating in the perinatal period
P252,Pneumomediastinum originating in the perinatal period
P253,Pneumopericardium originating in the perinatal period
P258,Other conditions related to interstitial emphysema originating in the perinatal period
P260,Tracheobronchial haemorrhage originating in the perinatal period
P261,Massive pulmonary haemorrhage originating in the perinatal period
P268,Other pulmonary haemorrhages originating in the perinatal period
P269,Unspecified pulmonary haemorrhage originating in the perinatal period
P280,Primary atelectasis of newborn
P281,Other and unspecified atelectasis of newborn
P282,Cyanotic attacks of newborn
P283,Primary sleep apnoea of newborn
P284,Other apnoea of newborn
P285,Respiratory failure of newborn
P288,Other specified respiratory conditions of newborn
P289,Respiratory condition of newborn, unspecified
P290,Neonatal cardiac failure
P291,Neonatal cardiac dysrhythmia
P292,Neonatal hypertension
P293,Persistent fetal circulation
P294,Transient myocardial ischaemia of newborn
P298,Other cardiovascular disorders originating in the perinatal period
P299,Cardiovascular disorder originating in the perinatal period, unspecified
P360,Sepsis of newborn due to streptococcus, group B
P361,Sepsis of newborn due to other and unspecified streptococci
P362,Sepsis of newborn due to Staphylococcus aureus
P363,Sepsis of newborn due to other and unspecified staphylococci
P364,Sepsis of newborn due to Escherichia coli
P365,Sepsis of newborn due to anaerobes
P368,Other bacterial sepsis of newborn
P369,Bacterial sepsis of newborn, unspecified
P373,Congenital falciparum malaria
P374,Other congenital malaria
P375,Neonatal candidiasis
P38X,Omphalitis of newborn with or without mild haemorrhage
P390,Neonatal infective mastitis
P391,Neonatal conjunctivitis and dacryocystitis
