Code,Term
C261,Malignant neoplasm: Spleen
D472,Monoclonal gammopathy of undetermined significance (MGUS)
D720,Genetic anomalies of leukocytes
D728,Other specified disorders of white blood cells
D729,Disorder of white blood cells, unspecified
D730,Hyposplenism
D731,Hypersplenism
D732,Chronic congestive splenomegaly
D733,Abscess of spleen
D734,Cyst of spleen
D735,Infarction of spleen
D738,Other diseases of spleen
D739,Disease of spleen, unspecified
D758,Other specified diseases of blood and blood-forming organs
D759,Disease of blood and blood-forming organs, unspecified
D77X,Other disorders of blood and blood-forming organs in diseases classified elsewhere
D890,Polyclonal hypergammaglobulinaemia
D891,Cryoglobulinaemia
D892,Hypergammaglobulinaemia, unspecified
I881,Chronic lymphadenitis, except mesenteric
I888,Other nonspecific lymphadenitis
I889,Nonspecific lymphadenitis, unspecified
I898,Other specified noninfective disorders of lymphatic vessels and lymph nodes
I899,Noninfective disorder of lymphatic vessels and lymph nodes, unspecified
L040,Acute lymphadenitis of face, head and neck
L041,Acute lymphadenitis of trunk
L042,Acute lymphadenitis of upper limb
L043,Acute lymphadenitis of lower limb
L048,Acute lymphadenitis of other sites
L049,Acute lymphadenitis, unspecified
Q890,Congenital malformations of spleen
R590,Localized enlarged lymph nodes
R591,Generalized enlarged lymph nodes
R599,Enlarged lymph nodes, unspecified
R72X,Abnormality of white blood cells, not elsewhere classified
R760,Raised antibody titre
R768,Other specified abnormal immunological findings in serum
R769,Abnormal immunological finding in serum, unspecified
