Code,Term
R371,Biophysical profile
R372,Detailed structural scan
R375,Fetal ascites scan
R376,Rhesus detailed scan
R378,Other specified non-routine obstetric scan for fetal observations
R383,Chorionicity scan
R401,Maternal cervical assessment
R402,Cervical length scanning at 24 weeks
R421,Doppler ultrasound scan of umbilical artery
R422,Doppler ultrasound scan of uterine artery
R423,Doppler ultrasound scan of middle cerebral artery of fetus
R424,Doppler ultrasound scan of ductus venosus
R428,Other specified obstetric Doppler ultrasound
R429,Unspecified obstetric Doppler ultrasound
