Code,Term
I700,Atherosclerosis of aorta
I7000,Atherosclerosis of aorta: without gangrene
I7001,Atherosclerosis of aorta: with gangrene
I701,Atherosclerosis of renal artery
I7010,Atherosclerosis of renal artery: without gangrene
I7011,Atherosclerosis of renal artery: with gangrene
I702,Atherosclerosis of arteries of extremities
I7020,Atherosclerosis of arteries of extremities: without gangrene
I7021,Atherosclerosis of arteries of extremities: with gangrene
I708,Atherosclerosis of other arteries
I7080,Atherosclerosis of other arteries: without gangrene
I7081,Atherosclerosis of other arteries: with gangrene
I709,Generalized and unspecified atherosclerosis
I7090,Generalized and unspecified atherosclerosis: without gangrene
I7091,Generalized and unspecified atherosclerosis: with gangrene
I711,Thoracic aortic aneurysm, ruptured
I712,Thoracic aortic aneurysm, without mention of rupture
I713,Abdominal aortic aneurysm, ruptured
I714,Abdominal aortic aneurysm, without mention of rupture
I715,Thoracoabdominal aortic aneurysm, ruptured
I716,Thoracoabdominal aortic aneurysm, without mention of rupture
I718,Aortic aneurysm of unspecified site, ruptured
I719,Aortic aneurysm of unspecified site, without mention of rupture
I720,Aneurysm and dissection of carotid artery
I721,Aneurysm and dissection of artery of upper extremity
I722,Aneurysm and dissection of renal artery
I723,Aneurysm and dissection of iliac artery
I724,Aneurysm and dissection of artery of lower extremity
I725,Aneurysm and dissection of other precerebral arteries
I726,Aneurysm and dissection of vertebral artery
I728,Aneurysm and dissection of other specified arteries
I729,Aneurysm and dissection of unspecified site
I730,Raynaud syndrome
I731,Thromboangiitis obliterans [Buerger]
I738,Other specified peripheral vascular diseases
I739,Peripheral vascular disease, unspecified
I740,Embolism and thrombosis of abdominal aorta
I741,Embolism and thrombosis of other and unspecified parts of aorta
I742,Embolism and thrombosis of arteries of upper extremities
I743,Embolism and thrombosis of arteries of lower extremities
I744,Embolism and thrombosis of arteries of extremities, unspecified
I745,Embolism and thrombosis of iliac artery
I748,Embolism and thrombosis of other arteries
I749,Embolism and thrombosis of unspecified artery
I770,Arteriovenous fistula, acquired
I771,Stricture of artery
I772,Rupture of artery
I773,Arterial fibromuscular dysplasia
I774,Coeliac artery compression syndrome
I775,Necrosis of artery
I776,Arteritis, unspecified
I778,Other specified disorders of arteries and arterioles
I779,Disorder of arteries and arterioles, unspecified
I780,Hereditary haemorrhagic telangiectasia
I788,Other diseases of capillaries
I789,Disease of capillaries, unspecified
I790,Aneurysm of aorta in diseases classified elsewhere
I791,Aortitis in diseases classified elsewhere
I792,Peripheral angiopathy in diseases classified elsewhere
I798,Other disorders of arteries, arterioles and capillaries in diseases classified elsewhere
I800,Phlebitis and thrombophlebitis of superficial vessels of lower extremities
I808,Phlebitis and thrombophlebitis of other sites
I809,Phlebitis and thrombophlebitis of unspecified site
I821,Thrombophlebitis migrans
I830,Varicose veins of lower extremities with ulcer
I831,Varicose veins of lower extremities with inflammation
I832,Varicose veins of lower extremities with both ulcer and inflammation
I839,Varicose veins of lower extremities without ulcer or inflammation
I860,Sublingual varices
I868,Varicose veins of other specified sites
I870,Postthrombotic syndrome
I871,Compression of vein
I872,Venous insufficiency (chronic)(peripheral)
I878,Other specified disorders of veins
I879,Disorder of vein, unspecified
I890,Lymphoedema, not elsewhere classified
Q270,Congenital absence and hypoplasia of umbilical artery
Q271,Congenital renal artery stenosis
Q272,Other congenital malformations of renal artery
Q273,Peripheral arteriovenous malformation
Q274,Congenital phlebectasia
Q278,Other specified congenital malformations of peripheral vascular system
Q279,Congenital malformation of peripheral vascular system, unspecified
R02X,Gangrene, not elsewhere classified
S150,Injury of carotid artery
S151,Injury of vertebral artery
S152,Injury of external jugular vein
S153,Injury of internal jugular vein
S157,Injury of multiple blood vessels at neck level
S158,Injury of other blood vessels at neck level
S159,Injury of unspecified blood vessel at neck level
S250,Injury of thoracic aorta
S251,Injury of innominate or subclavian artery
S252,Injury of superior vena cava
S253,Injury of innominate or subclavian vein
S254,Injury of pulmonary blood vessels
S255,Injury of intercostal blood vessels
S257,Injury of multiple blood vessels of thorax
S258,Injury of other blood vessels of thorax
S259,Injury of unspecified blood vessel of thorax
S350,Injury of abdominal aorta
S351,Injury of inferior vena cava
S352,Injury of coeliac or mesenteric artery
S353,Injury of portal or splenic vein
S355,Injury of iliac blood vessels
S357,Injury of multiple blood vessels at abdomen, lower back and pelvis level
S358,Injury of other blood vessels at abdomen, lower back and pelvis level
S359,Injury of unspecified blood vessel at abdomen, lower back and pelvis level
S450,Injury of axillary artery
S451,Injury of brachial artery
S452,Injury of axillary or brachial vein
S453,Injury of superficial vein at shoulder and upper arm level
S457,Injury of multiple blood vessels at shoulder and upper arm level
S458,Injury of other blood vessels at shoulder and upper arm level
S459,Injury of unspecified blood vessel at shoulder and upper arm level
S550,Injury of ulnar artery at forearm level
S551,Injury of radial artery at forearm level
S552,Injury of vein at forearm level
S557,Injury of multiple blood vessels at forearm level
S558,Injury of other blood vessels at forearm level
S559,Injury of unspecified blood vessel at forearm level
S650,Injury of ulnar artery at wrist and hand level
S651,Injury of radial artery at wrist and hand level
S652,Injury of superficial palmar arch
S653,Injury of deep palmar arch
S654,Injury of blood vessel(s) of thumb
S655,Injury of blood vessel(s) of other finger
S657,Injury of multiple blood vessels at wrist and hand level
S658,Injury of other blood vessels at wrist and hand level
S659,Injury of unspecified blood vessel at wrist and hand level
S750,Injury of femoral artery
S751,Injury of femoral vein at hip and thigh level
S752,Injury of greater saphenous vein at hip and thigh level
S757,Injury of multiple blood vessels at hip and thigh level
S758,Injury of other blood vessels at hip and thigh level
S759,Injury of unspecified blood vessel at hip and thigh level
S850,Injury of popliteal artery
S851,Injury of (anterior)(posterior) tibial artery
S852,Injury of peroneal artery
S853,Injury of greater saphenous vein at lower leg level
S854,Injury of lesser saphenous vein at lower leg level
S855,Injury of popliteal vein
S857,Injury of multiple blood vessels at lower leg level
S858,Injury of other blood vessels at lower leg level
S859,Injury of unspecified blood vessel at lower leg level
S950,Injury of dorsal artery of foot
S951,Injury of plantar artery of foot
S957,Injury of multiple blood vessels at ankle and foot level
S958,Injury of other blood vessels at ankle and foot level
S959,Injury of unspecified blood vessel at ankle and foot level
T063,Injuries of blood vessels involving multiple body regions
T114,Injury of unspecified blood vessel of upper limb, level unspecified
T134,Injury of unspecified blood vessel of lower limb, level unspecified
T792,Traumatic secondary and recurrent haemorrhage
T801,Vascular complications following infusion, transfusion and therapeutic injection
T817,Vascular complications following a procedure, not elsewhere classified
T823,Mechanical complication of other vascular grafts
T824,Mechanical complication of vascular dialysis catheter
