Code,Term
A361,Nasopharyngeal diphtheria
A362,Laryngeal diphtheria
A545,Gonococcal pharyngitis
A690,Necrotizing ulcerative stomatitis
A691,Other Vincent infections
A692,Lyme disease
B053,Measles complicated by otitis media
D100,Benign neoplasm: Lip
D101,Benign neoplasm: Tongue
D102,Benign neoplasm: Floor of mouth
D103,Benign neoplasm: Other and unspecified parts of mouth
D104,Benign neoplasm: Tonsil
D105,Benign neoplasm: Other parts of oropharynx
D106,Benign neoplasm: Nasopharynx
D107,Benign neoplasm: Hypopharynx
D109,Benign neoplasm: Pharynx, unspecified
D110,Benign neoplasm: Parotid gland
D117,Benign neoplasm: Other major salivary glands
D119,Benign neoplasm: Major salivary gland, unspecified
D140,Benign neoplasm: Middle ear, nasal cavity and accessory sinuses
D141,Benign neoplasm: Larynx
D170,Benign lipomatous neoplasm of skin and subcutaneous tissue of head, face and neck
D210,Benign neoplasm: Connective and other soft tissue of head, face and neck
D370,Neoplasm of uncertain or unknown behaviour: Lip, oral cavity and pharynx
D380,Neoplasm of uncertain or unknown behaviour: Larynx
H600,Abscess of external ear
H601,Cellulitis of external ear
H602,Malignant otitis externa
H603,Other infective otitis externa
H604,Cholesteatoma of external ear
H605,Acute otitis externa, noninfective
H608,Other otitis externa
H609,Otitis externa, unspecified
H610,Perichondritis of external ear
H611,Noninfective disorders of pinna
H612,Impacted cerumen
H613,Acquired stenosis of external ear canal
H618,Other specified disorders of external ear
H619,Disorder of external ear, unspecified
H620,Otitis externa in bacterial diseases classified elsewhere
H621,Otitis externa in viral diseases classified elsewhere
H622,Otitis externa in mycoses
H623,Otitis externa in other infectious and parasitic diseases classified elsewhere
H624,Otitis externa in other diseases classified elsewhere
H628,Other disorders of external ear in diseases classified elsewhere
H650,Acute serous otitis media
H651,Other acute nonsuppurative otitis media
H652,Chronic serous otitis media
H653,Chronic mucoid otitis media
H654,Other chronic nonsuppurative otitis media
H659,Nonsuppurative otitis media, unspecified
H660,Acute suppurative otitis media
H661,Chronic tubotympanic suppurative otitis media
H662,Chronic atticoantral suppurative otitis media
H663,Other chronic suppurative otitis media
H664,Suppurative otitis media, unspecified
H669,Otitis media, unspecified
H670,Otitis media in bacterial diseases classified elsewhere
H671,Otitis media in viral diseases classified elsewhere
H678,Otitis media in other diseases classified elsewhere
H680,Eustachian salpingitis
H681,Obstruction of Eustachian tube
H690,Patulous Eustachian tube
H698,Other specified disorders of Eustachian tube
H699,Eustachian tube disorder, unspecified
H700,Acute mastoiditis
H701,Chronic mastoiditis
H702,Petrositis
H708,Other mastoiditis and related conditions
H709,Mastoiditis, unspecified
H71X,Cholesteatoma of middle ear
H720,Central perforation of tympanic membrane
H721,Attic perforation of tympanic membrane
