Code,Term
A542,Gonococcal pelviperitonitis and other gonococcal genitourinary infections
A985,Haemorrhagic fever with renal syndrome
B650,Schistosomiasis due to Schistosoma haematobium [urinary schistosomiasis]
N080,Glomerular disorders in infectious and parasitic diseases classified elsewhere
N136,Pyonephrosis
N160,Renal tubulo-interstitial disorders in infectious and parasitic diseases classified elsewhere
N290,Late syphilis of kidney
N291,Other disorders of kidney and ureter in infectious and parasitic diseases classified elsewhere
N330,Tuberculous cystitis
N370,Urethritis in diseases classified elsewhere
N390,Urinary tract infection, site not specified
