code,term
K101,Repair of defect of interatrial septum using prosthetic patch
K102,Repair of defect of interatrial septum using pericardial patch
K103,Repair of defect of interatrial septum using tissue graft NEC
K104,Primary repair of defect of interatrial septum NEC
K105,Revision of repair of defect of interatrial septum
K108,Other specified repair of defect of interatrial septum
K109,Unspecified repair of defect of interatrial septum
K231,Excision of lesion of wall of heart NEC
K232,Biopsy of lesion of wall of heart
K233,Repair of wall of heart NEC
K234,Revascularisation of wall of heart
K235,Partial left ventriculectomy
K236,Cardiomyoplasty
K238,Other specified other operations of wall of heart
K246,Myectomy of left ventricular outflow tract
K247,Myotomy of left ventricular outflow tract
K248,Other specified other operations on ventricles of heart
K521,Open ablation of atrioventricular node
K522,Epicardial excision of rhythmogenic focus
K523,Endocardial excision of rhythmogenic focus
K524,Open division of accessory pathway within heart
K525,Open division of conducting system of heart NEC
K526,Incision of tissue in atria
K528,Other specified open operations on conducting system of heart
K531,Inspection of valve of heart
K532,Exploration of heart NEC
K538,Other specified other incision of heart
K539,Unspecified other incision of heart
K542,Open removal of ventricular assist device
K548,Other specified open heart assist operations
K549,Unspecified open heart assist operations
K551,Ligation of sinus of Valsalva
K552,Open chest massage of heart
K553,Open removal of cardiac thrombus
K554,Open removal of cardiac vegetations NEC
K555,Resection of heart tumour
K556,Repair of traumatic injury of heart
K558,Other specified other open operations on heart
K668,Other specified other operations on heart
K671,Excision of lesion of pericardium
K678,Other specified excision of pericardium
K679,Unspecified excision of pericardium
K681,Decompression of cardiac tamponade
K682,Pericardiocentesis NEC
K688,Other specified drainage of pericardium
K689,Unspecified drainage of pericardium
K691,Freeing of adhesions of pericardium
K692,Fenestration of pericardium
K698,Other specified incision of pericardium
K699,Unspecified incision of pericardium
K711,Biopsy of lesion of pericardium
K712,Repair of pericardium
K713,Injection of therapeutic substance into pericardium
K714,Exploration of pericardium
K718,Other specified other operations on pericardium
W206,Wiring of sternum
