Code,Term
G121,Fibreoptic endoscopic mucosal resection of lesion of oesophagus
G151,Fibreoptic endoscopic removal of foreign body from oesophagus
G152,Fibreoptic endoscopic balloon dilation of oesophagus
G153,Fibreoptic endoscopic dilation of oesophagus NEC
G155,Fibreoptic endoscopic dilation of web of oesophagus
G182,Endoscopic balloon dilation of oesophagus using rigid oesophagoscope
G183,Endoscopic dilation of oesophagus using rigid oesophagoscope NEC
G185,Dilation of web of oesophagus using rigid oesophagoscope
G202,Fibreoptic endoscopic coagulation of bleeding lesion of oesophagus using haemostatic spray
G423,Fibreoptic endoscopic mucosal resection of lesion of upper gastrointestinal tract
G442,Fibreoptic endoscopic removal of foreign body from upper gastrointestinal tract
G463,Fibreoptic endoscopic coagulation of bleeding lesion of upper gastrointestinal tract using haemostatic spray
H207,Fibreoptic endoscopic mucosal resection of lesion of colon
H215,Fibreoptic endoscopic decompression of colon
H237,Endoscopic mucosal resection of lesion of lower bowel using fibreoptic sigmoidoscope
H245,Endoscopic decompression of lower bowel using fibreoptic sigmoidoscope
H275,Endoscopic decompression of sigmoid colon using rigid sigmoidoscope
H371,Endoscopic mucosal resection of lesion of sigmoid colon using rigid sigmoidoscope
H711,Fibreoptic endoscopic balloon dilation of colonic pouch NEC
H718,Other specified therapeutic endoscopic operations on enteric pouch
H719,Unspecified therapeutic endoscopic operations on enteric pouch
