code,term
M2134,Wrist or foot drop (acquired): Hand
M4031,Flatback syndrome: Occipito-atlanto-axial region
M4032,Flatback syndrome: Cervical region
M4033,Flatback syndrome: Cervicothoracic region
M4034,Flatback syndrome: Thoracic region
M7217,Knuckle pads: Ankle and foot
M7219,Knuckle pads: Site unspecified
M7636,Iliotibial band syndrome: Lower leg
M7676,Peroneal tendinitis: Lower leg
M7698,Enthesopathy of lower limb, unspecified: Other
M7699,Enthesopathy of lower limb, unspecified: Site unspecified
M7705,Medial epicondylitis: Pelvic region and thigh
M7706,Medial epicondylitis: Lower leg
M7709,Medial epicondylitis: Site unspecified
M7715,Lateral epicondylitis: Pelvic region and thigh
M7716,Lateral epicondylitis: Lower leg
M7719,Lateral epicondylitis: Site unspecified
M7968,Pain in limb: Other
M8530,Osteitis condensans: Multiple sites
M8531,Osteitis condensans: Shoulder region
M8532,Osteitis condensans: Upper arm
M8533,Osteitis condensans: Forearm
M8534,Osteitis condensans: Hand
M8535,Osteitis condensans: Pelvic region and thigh
M8536,Osteitis condensans: Lower leg
M8537,Osteitis condensans: Ankle and foot
M8539,Osteitis condensans: Site unspecified
