Code,Term
O014,Percutaneous transluminal coil embolisation of giant aneurysm of artery
O021,Percutaneous transluminal balloon assisted coil embolisation of three or more aneurysms of artery
O031,Percutaneous transluminal stent assisted coil embolisation of three or more aneurysms of artery
O032,Percutaneous transluminal stent assisted coil embolisation of two aneurysms of artery
O034,Percutaneous transluminal flow diverting stent assisted coil embolisation of three or more aneurysms of artery
O035,Percutaneous transluminal flow diverting stent assisted coil embolisation of two aneurysms of artery
O036,Percutaneous transluminal flow diverting stent assisted coil embolisation of single aneurysm of artery
O042,Percutaneous transluminal stent assisted liquid polymer embolisation of aneurysm of artery
O043,Percutaneous transluminal flow diverting stent embolisation of aneurysm of artery
O048,Other specified other transluminal embolisation of aneurysm of artery
