code,term
U018,Other specified diagnostic imaging of whole body
U048,Other specified diagnostic imaging of mouth
U058,Other specified diagnostic imaging of central nervous system
U068,Other specified diagnostic imaging of face and neck
U078,Other specified diagnostic imaging of chest
U088,Other specified diagnostic imaging of abdomen
U098,Other specified diagnostic imaging of pelvis
U108,Other specified diagnostic imaging of heart
U118,Other specified diagnostic imaging of vascular system
U128,Other specified diagnostic imaging of genitourinary system
U138,Other specified diagnostic imaging of musculoskeletal system
U158,Other specified diagnostic imaging of respiratory system
U168,Other specified diagnostic imaging of hepatobiliary system
U218,Other specified diagnostic imaging procedures
