code,term
S010,Open wound of scalp
S011,Open wound of eyelid and periocular area
S012,Open wound of nose
S013,Open wound of ear
S014,Open wound of cheek and temporomandibular area
S015,Open wound of lip and oral cavity
S017,Multiple open wounds of head
S018,Open wound of other parts of head
S019,Open wound of head, part unspecified
S020,Fracture of vault of skull
S0200,Fracture of vault of skull: closed
S0201,Fracture of vault of skull: open
S021,Fracture of base of skull
S0210,Fracture of base of skull: closed
S0211,Fracture of base of skull: open
S023,Fracture of orbital floor
S0231,Fracture of orbital floor: open
S024,Fracture of malar and maxillary bones
S0240,Fracture of malar and maxillary bones: closed
S0241,Fracture of malar and maxillary bones: open
S025,Fracture of tooth
S0250,Fracture of tooth: closed
S0251,Fracture of tooth: open
S026,Fracture of mandible
S0260,Fracture of mandible: closed
S0261,Fracture of mandible: open
S027,Multiple fractures involving skull and facial bones
S0270,Multiple fractures involving skull and facial bones: closed
S0271,Multiple fractures involving skull and facial bones: open
S028,Fractures of other skull and facial bones
S0280,Fractures of other skull and facial bones: closed
S0281,Fractures of other skull and facial bones: open
S029,Fracture of skull and facial bones, part unspecified
S0290,Fracture of skull and facial bones, part unspecified: closed
S0291,Fracture of skull and facial bones, part unspecified: open
S030,Dislocation of jaw
S032,Dislocation of tooth
S033,Dislocation of other and unspecified parts of head
S034,Sprain and strain of jaw
S035,Sprain and strain of joints and ligaments of other and unspecified parts of head
S040,Injury of optic nerve and pathways
S041,Injury of oculomotor nerve
S042,Injury of trochlear nerve
S043,Injury of trigeminal nerve
S044,Injury of abducent nerve
S045,Injury of facial nerve
S046,Injury of acoustic nerve
S047,Injury of accessory nerve
S048,Injury of other cranial nerves
S049,Injury of unspecified cranial nerve
S050,Injury of conjunctiva and corneal abrasion without mention of foreign body
S051,Contusion of eyeball and orbital tissues
S052,Ocular laceration and rupture with prolapse or loss of intraocular tissue
S053,Ocular laceration without prolapse or loss of intraocular tissue
S054,Penetrating wound of orbit with or without foreign body
S055,Penetrating wound of eyeball with foreign body
S056,Penetrating wound of eyeball without foreign body
S057,Avulsion of eye
S058,Other injuries of eye and orbit
S059,Injury of eye and orbit, unspecified
S060,Concussion
S0600,Concussion: without open intracranial wound
S0601,Concussion: with open intracranial wound
S061,Traumatic cerebral oedema
S0610,Traumatic cerebral oedema: without open intracranial wound
S0611,Traumatic cerebral oedema: with open intracranial wound
S062,Diffuse brain injury
S0620,Diffuse brain injury: without open intracranial wound
S0621,Diffuse brain injury: with open intracranial wound
S063,Focal brain injury
S0630,Focal brain injury: without open intracranial wound
S0631,Focal brain injury: with open intracranial wound
S064,Epidural haemorrhage
S0640,Epidural haemorrhage: without open intracranial wound
S0641,Epidural haemorrhage: with open intracranial wound
S065,Traumatic subdural haemorrhage
S0650,Traumatic subdural haemorrhage: without open intracranial wound
S0651,Traumatic subdural haemorrhage: with open intracranial wound
S066,Traumatic subarachnoid haemorrhage
S0660,Traumatic subarachnoid haemorrhage: without open intracranial wound
S0661,Traumatic subarachnoid haemorrhage: with open intracranial wound
S067,Intracranial injury with prolonged coma
S0670,Intracranial injury with prolonged coma: without open intracranial wound
S0671,Intracranial injury with prolonged coma: with open intracranial wound
S068,Other intracranial injuries
S0680,Other intracranial injuries: without open intracranial wound
S0681,Other intracranial injuries: with open intracranial wound
S069,Intracranial injury, unspecified
S0690,Intracranial injury, unspecified: without open intracranial wound
S0691,Intracranial injury, unspecified: with open intracranial wound
S070,Crushing injury of face
S071,Crushing injury of skull
S078,Crushing injury of other parts of head
S079,Crushing injury of head, part unspecified
S080,Avulsion of scalp
S081,Traumatic amputation of ear
S088,Traumatic amputation of other parts of head
S089,Traumatic amputation of unspecified part of head
S090,Injury of blood vessels of head, not elsewhere classified
S091,Injury of muscle and tendon of head
S092,Traumatic rupture of ear drum
S097,Multiple injuries of head
S098,Other specified injuries of head
S099,Unspecified injury of head
S110,Open wound involving larynx and trachea
S111,Open wound involving thyroid gland
S112,Open wound involving pharynx and cervical oesophagus
S117,Multiple open wounds of neck
S118,Open wound of other parts of neck
S119,Open wound of neck, part unspecified
S120,Fracture of first cervical vertebra
S1200,Fracture of first cervical vertebra: closed
S1201,Fracture of first cervical vertebra: open
S121,Fracture of second cervical vertebra
S1210,Fracture of second cervical vertebra: closed
S1211,Fracture of second cervical vertebra: open
S122,Fracture of other specified cervical vertebra
S1220,Fracture of other specified cervical vertebra: closed
S1221,Fracture of other specified cervical vertebra: open
S127,Multiple fractures of cervical spine
S1270,Multiple fractures of cervical spine: closed
S1271,Multiple fractures of cervical spine: open
S128,Fracture of other parts of neck
S1280,Fracture of other parts of neck: closed
S1281,Fracture of other parts of neck: open
S129,Fracture of neck, part unspecified
S1290,Fracture of neck, part unspecified: closed
S1291,Fracture of neck, part unspecified: open
S131,Dislocation of cervical vertebra
S132,Dislocation of other and unspecified parts of neck
S133,Multiple dislocations of neck
S134,Sprain and strain of cervical spine
S135,Sprain and strain of thyroid region
S136,Sprain and strain of joints and ligaments of other and unspecified parts of neck
S140,Concussion and oedema of cervical spinal cord
S141,Other and unspecified injuries of cervical spinal cord
S142,Injury of nerve root of cervical spine
S143,Injury of brachial plexus
S144,Injury of peripheral nerves of neck
S145,Injury of cervical sympathetic nerves
S146,Injury of other and unspecified nerves of neck
S150,Injury of carotid artery
S151,Injury of vertebral artery
S152,Injury of external jugular vein
S153,Injury of internal jugular vein
S157,Injury of multiple blood vessels at neck level
S158,Injury of other blood vessels at neck level
S159,Injury of unspecified blood vessel at neck level
S16X,Injury of muscle and tendon at neck level
S170,Crushing injury of larynx and trachea
S178,Crushing injury of other parts of neck
S179,Crushing injury of neck, part unspecified
S197,Multiple injuries of neck
S198,Other specified injuries of neck
S199,Unspecified injury of neck
S210,Open wound of breast
S211,Open wound of front wall of thorax
S212,Open wound of back wall of thorax
S217,Multiple open wounds of thoracic wall
S218,Open wound of other parts of thorax
S219,Open wound of thorax, part unspecified
S220,Fracture of thoracic vertebra
S2200,Fracture of thoracic vertebra: closed
S2201,Fracture of thoracic vertebra: open
S221,Multiple fractures of thoracic spine
S2210,Multiple fractures of thoracic spine: closed
S2211,Multiple fractures of thoracic spine: open
S222,Fracture of sternum
S2220,Fracture of sternum: closed
S2221,Fracture of sternum: open
S223,Fracture of rib
S2230,Fracture of rib: closed
S2231,Fracture of rib: open
S224,Multiple fractures of ribs
S2240,Multiple fractures of ribs: closed
S2241,Multiple fractures of ribs: open
S225,Flail chest
S2250,Flail chest: closed
S2251,Flail chest: open
S228,Fracture of other parts of bony thorax
S2280,Fracture of other parts of bony thorax: closed
S2281,Fracture of other parts of bony thorax: open
S229,Fracture of bony thorax, part unspecified
S2290,Fracture of bony thorax, part unspecified: closed
S2291,Fracture of bony thorax, part unspecified: open
S240,Concussion and oedema of thoracic spinal cord
S241,Other and unspecified injuries of thoracic spinal cord
S243,Injury of peripheral nerves of thorax
S245,Injury of other nerves of thorax
S246,Injury of unspecified nerve of thorax
S250,Injury of thoracic aorta
S251,Injury of innominate or subclavian artery
S252,Injury of superior vena cava
S253,Injury of innominate or subclavian vein
S254,Injury of pulmonary blood vessels
S257,Injury of multiple blood vessels of thorax
S258,Injury of other blood vessels of thorax
S259,Injury of unspecified blood vessel of thorax
S260,Injury of heart with haemopericardium
S2600,Injury of heart with haemopericardium: without open wound into thoracic cavity
S2601,Injury of heart with haemopericardium: with open wound into thoracic cavity
S268,Other injuries of heart
S2680,Other injuries of heart: without open wound into thoracic cavity
S2681,Other injuries of heart: with open wound into thoracic cavity
S269,Injury of heart, unspecified
S2690,Injury of heart, unspecified: without open wound into thoracic cavity
S2691,Injury of heart, unspecified: with open wound into thoracic cavity
S270,Traumatic pneumothorax
S2700,Traumatic pneumothorax: without open wound into thoracic cavity
S2701,Traumatic pneumothorax: with open wound into thoracic cavity
S271,Traumatic haemothorax
S2710,Traumatic haemothorax: without open wound into thoracic cavity
S2711,Traumatic haemothorax: with open wound into thoracic cavity
S272,Traumatic haemopneumothorax
S2720,Traumatic haemopneumothorax: without open wound into thoracic cavity
S2721,Traumatic haemopneumothorax: with open wound into thoracic cavity
S273,Other injuries of lung
S2730,Other injuries of lung: without open wound into thoracic cavity
S2731,Other injuries of lung: with open wound into thoracic cavity
S274,Injury of bronchus
S2740,Injury of bronchus: without open wound into thoracic cavity
S2741,Injury of bronchus: with open wound into thoracic cavity
S275,Injury of thoracic trachea
S2750,Injury of thoracic trachea: without open wound into thoracic cavity
S2751,Injury of thoracic trachea: with open wound into thoracic cavity
S276,Injury of pleura
S2760,Injury of pleura: without open wound into thoracic cavity
S2761,Injury of pleura: with open wound into thoracic cavity
S277,Multiple injuries of intrathoracic organs
S2770,Multiple injuries of intrathoracic organs: without open wound into thoracic cavity
S2771,Multiple injuries of intrathoracic organs: with open wound into thoracic cavity
S278,Injury of other specified intrathoracic organs
S2780,Injury of other specified intrathoracic organs: without open wound into thoracic cavity
S2781,Injury of other specified intrathoracic organs: with open wound into thoracic cavity
S279,Injury of unspecified intrathoracic organ
S2790,Injury of unspecified intrathoracic organ: without open wound into thoracic cavity
S2791,Injury of unspecified intrathoracic organ: with open wound into thoracic cavity
S280,Crushed chest
S321,Fracture of sacrum
S3210,Fracture of sacrum: closed
S3211,Fracture of sacrum: open
S322,Fracture of coccyx
S3220,Fracture of coccyx: closed
S3221,Fracture of coccyx: open
S323,Fracture of ilium
S3230,Fracture of ilium: closed
S3231,Fracture of ilium: open
S324,Fracture of acetabulum
S3240,Fracture of acetabulum: closed
S3241,Fracture of acetabulum: open
S325,Fracture of pubis
S3250,Fracture of pubis: closed
S3251,Fracture of pubis: open
S327,Multiple fractures of lumbar spine and pelvis
S3270,Multiple fractures of lumbar spine and pelvis: closed
S3271,Multiple fractures of lumbar spine and pelvis: open
