code,term
A551,Radiculography
A552,Spinal myelography NEC
F484,Sialography
H555,Fistulography of anal fistula
J501,T tube cholangiography
M151,Nephrostomography
M496,Micturating cystography
M795,Urethrography ascending and descending
M796,Urethrography ascending NEC
M797,Urethrography descending NEC
N205,Vasography
N223,Seminal vesiculography
T901,Lymphangiography of arm
T902,Lymphangiography of mediastinal lymph nodes
T903,Lymphangiography of para-aortic lymph nodes
T904,Lymphangiography of leg
T908,Other specified contrast radiology of lymphatic tissue
T909,Unspecified contrast radiology of lymphatic tissue
U084,Upper gastrointestinal imaging series
U121,Voiding cystourethrogram
U173,Barium swallow
U174,Barium enema
U215,Contrast fluoroscopy NEC
V523,Discography of intervertebral disc
W902,Arthrography
X311,Intravenous cholecystography
X312,Intravenous pyelography
