Code,Term
D160,Benign neoplasm: Scapula and long bones of upper limb
D161,Benign neoplasm: Short bones of upper limb
D162,Benign neoplasm: Long bones of lower limb
D163,Benign neoplasm: Short bones of lower limb
D164,Benign neoplasm: Bones of skull and face
D165,Benign neoplasm: Lower jaw bone
D169,Benign neoplasm: Bone and articular cartilage, unspecified
M121,Kaschin-Beck disease
M1210,Kaschin-Beck disease: Multiple sites
M1211,Kaschin-Beck disease: Shoulder region
M1212,Kaschin-Beck disease: Upper arm
M1213,Kaschin-Beck disease: Forearm
M1214,Kaschin-Beck disease: Hand
M1215,Kaschin-Beck disease: Pelvic region and thigh
M1216,Kaschin-Beck disease: Lower leg
M1217,Kaschin-Beck disease: Ankle and foot
M1218,Kaschin-Beck disease: Other
M1219,Kaschin-Beck disease: Site unspecified
M125,Traumatic arthropathy
M1250,Traumatic arthropathy: Multiple sites
M1251,Traumatic arthropathy: Shoulder region
M1252,Traumatic arthropathy: Upper arm
M1253,Traumatic arthropathy: Forearm
M1254,Traumatic arthropathy: Hand
M1255,Traumatic arthropathy: Pelvic region and thigh
M1256,Traumatic arthropathy: Lower leg
M1257,Traumatic arthropathy: Ankle and foot
M1258,Traumatic arthropathy: Other
M1259,Traumatic arthropathy: Site unspecified
M150,Primary generalized (osteo)arthrosis
M151,Heberden nodes (with arthropathy)
M152,Bouchard nodes (with arthropathy)
M153,Secondary multiple arthrosis
M154,Erosive (osteo)arthrosis
M158,Other polyarthrosis
M159,Polyarthrosis, unspecified
M160,Primary coxarthrosis, bilateral
M161,Other primary coxarthrosis
M162,Coxarthrosis resulting from dysplasia, bilateral
M163,Other dysplastic coxarthrosis
M164,Post-traumatic coxarthrosis, bilateral
M165,Other post-traumatic coxarthrosis
M166,Other secondary coxarthrosis, bilateral
M167,Other secondary coxarthrosis
M169,Coxarthrosis, unspecified
M170,Primary gonarthrosis, bilateral
M171,Other primary gonarthrosis
M172,Post-traumatic gonarthrosis, bilateral
M173,Other post-traumatic gonarthrosis
M174,Other secondary gonarthrosis, bilateral
M175,Other secondary gonarthrosis
M179,Gonarthrosis, unspecified
M180,Primary arthrosis of first carpometacarpal joints, bilateral
M181,Other primary arthrosis of first carpometacarpal joint
M182,Post-traumatic arthrosis of first carpometacarpal joints, bilateral
M183,Other post-traumatic arthrosis of first carpometacarpal joint
M184,Other secondary arthrosis of first carpometacarpal joints, bilateral
M185,Other secondary arthrosis of first carpometacarpal joint
M189,Arthrosis of first carpometacarpal joint, unspecified
M190,Primary arthrosis of other joints
M1900,Primary arthrosis of other joints: Multiple sites
M1901,Primary arthrosis of other joints: Shoulder region
M1902,Primary arthrosis of other joints: Upper arm
M1903,Primary arthrosis of other joints: Forearm
M1904,Primary arthrosis of other joints: Hand
M1905,Primary arthrosis of other joints: Pelvic region and thigh
M1907,Primary arthrosis of other joints: Ankle and foot
M1908,Primary arthrosis of other joints: Other
M1909,Primary arthrosis of other joints: Site unspecified
M191,Post-traumatic arthrosis of other joints
M1910,Post-traumatic arthrosis of other joints: Multiple sites
M1911,Post-traumatic arthrosis of other joints: Shoulder region
M1912,Post-traumatic arthrosis of other joints: Upper arm
M1913,Post-traumatic arthrosis of other joints: Forearm
M1914,Post-traumatic arthrosis of other joints: Hand
M1915,Post-traumatic arthrosis of other joints: Pelvic region and thigh
M1917,Post-traumatic arthrosis of other joints: Ankle and foot
M1918,Post-traumatic arthrosis of other joints: Other
M1919,Post-traumatic arthrosis of other joints: Site unspecified
M192,Other secondary arthrosis
M1920,Other secondary arthrosis: Multiple sites
M1921,Other secondary arthrosis: Shoulder region
M1922,Other secondary arthrosis: Upper arm
M1923,Other secondary arthrosis: Forearm
M1924,Other secondary arthrosis: Hand
M1925,Other secondary arthrosis: Pelvic region and thigh
M1927,Other secondary arthrosis: Ankle and foot
M1928,Other secondary arthrosis: Other
M1929,Other secondary arthrosis: Site unspecified
M198,Other specified arthrosis
M1980,Other specified arthrosis: Multiple sites
M1981,Other specified arthrosis: Shoulder region
M1982,Other specified arthrosis: Upper arm
M1983,Other specified arthrosis: Forearm
M1984,Other specified arthrosis: Hand
M1985,Other specified arthrosis: Pelvic region and thigh
M1986,Other specified arthrosis: Lower leg
M1987,Other specified arthrosis: Ankle and foot
M1988,Other specified arthrosis: Other
M1989,Other specified arthrosis: Site unspecified
M199,Arthrosis, unspecified
M1990,Arthrosis, unspecified: Multiple sites
M1991,Arthrosis, unspecified: Shoulder region
M1992,Arthrosis, unspecified: Upper arm
M1993,Arthrosis, unspecified: Forearm
M1994,Arthrosis, unspecified: Hand
M1995,Arthrosis, unspecified: Pelvic region and thigh
M1997,Arthrosis, unspecified: Ankle and foot
M1998,Arthrosis, unspecified: Other
M1999,Arthrosis, unspecified: Site unspecified
M200,Deformity of finger(s)
M201,Hallux valgus (acquired)
M202,Hallux rigidus
M203,Other deformity of hallux (acquired)
M204,Other hammer toe(s) (acquired)
M205,Other deformities of toe(s) (acquired)
M206,Acquired deformity of toe(s), unspecified
M210,Valgus deformity, not elsewhere classified
M2100,Valgus deformity, not elsewhere classified: Multiple sites
M2101,Valgus deformity, not elsewhere classified: Shoulder region
M2102,Valgus deformity, not elsewhere classified: Upper arm
M2103,Valgus deformity, not elsewhere classified: Forearm
M2104,Valgus deformity, not elsewhere classified: Hand
M2105,Valgus deformity, not elsewhere classified: Pelvic region and thigh
M2106,Valgus deformity, not elsewhere classified: Lower leg
M2107,Valgus deformity, not elsewhere classified: Ankle and foot
M2108,Valgus deformity, not elsewhere classified: Other
M2109,Valgus deformity, not elsewhere classified: Site unspecified
M211,Varus deformity, not elsewhere classified
M2110,Varus deformity, not elsewhere classified: Multiple sites
M2111,Varus deformity, not elsewhere classified: Shoulder region
M2112,Varus deformity, not elsewhere classified: Upper arm
M2113,Varus deformity, not elsewhere classified: Forearm
M2114,Varus deformity, not elsewhere classified: Hand
M2115,Varus deformity, not elsewhere classified: Pelvic region and thigh
M2116,Varus deformity, not elsewhere classified: Lower leg
M2117,Varus deformity, not elsewhere classified: Ankle and foot
M2118,Varus deformity, not elsewhere classified: Other
M2119,Varus deformity, not elsewhere classified: Site unspecified
M212,Flexion deformity
M2120,Flexion deformity: Multiple sites
M2121,Flexion deformity: Shoulder region
M2122,Flexion deformity: Upper arm
