code,term
K502,Percutaneous transluminal coronary thrombolysis using streptokinase
K503,Percutaneous transluminal injection of therapeutic substance into coronary artery NEC
K504,Percutaneous transluminal atherectomy of coronary artery
K508,Other specified other therapeutic transluminal operations on coronary artery
K509,Unspecified other therapeutic transluminal operations on coronary artery
K561,Transluminal insertion of pulsation balloon into aorta
K563,Transluminal maintenance of heart assist system
K564,Transluminal removal of heart assist system
K568,Other specified transluminal heart assist operations
K569,Unspecified transluminal heart assist operations
K578,Other specified other therapeutic transluminal operations on heart
K579,Unspecified other therapeutic transluminal operations on heart
K624,Percutaneous transluminal internal cardioversion NEC
K626,Percutaneous transluminal intermittent occlusion of coronary sinus
K648,Other specified percutaneous operations on heart
K649,Unspecified percutaneous operations on heart
K771,Percutaneous transluminal pericardiocentesis
K778,Other specified transluminal drainage of pericardium
K779,Unspecified transluminal drainage of pericardium
K781,Transluminal occlusion of left internal mammary artery side branch
K788,Other specified transluminal operations on internal mammary artery side branch
K789,Unspecified transluminal operations on internal mammary artery side branch
L131,Percutaneous transluminal embolectomy of pulmonary artery
L132,Percutaneous transluminal embolisation of pulmonary artery
L802,Percutaneous transluminal balloon angioplasty of pulmonary vein
L803,Percutaneous transluminal cutting balloon angioplasty of pulmonary vein
L804,Percutaneous transluminal insertion of stent into pulmonary vein
