Code,Term
E491,Diagnostic fibreoptic endoscopic examination of lower respiratory tract and biopsy of lesion of lower respiratory tract
E492,Diagnostic fibreoptic endoscopic examination of lower respiratory tract and lavage of lesion of lower respiratory tract
E493,Diagnostic fibreoptic endoscopic examination of lower respiratory tract and brush cytology of lesion of lower respiratory tract
E494,Diagnostic fibreoptic endoscopic examination of lower respiratory tract with lavage and brush cytology of lesion of lower respiratory tract
E495,Diagnostic fibreoptic endoscopic examination of lower respiratory tract with biopsy, lavage and brush cytology of lesion of lower respiratory tract
E498,Other specified diagnostic fibreoptic endoscopic examination of lower respiratory tract
E499,Unspecified diagnostic fibreoptic endoscopic examination of lower respiratory tract
E511,Diagnostic endoscopic examination of lower respiratory tract and biopsy of lesion of lower respiratory tract using rigid bronchoscope
E518,Other specified diagnostic endoscopic examination of lower respiratory tract using rigid bronchoscope
E519,Unspecified diagnostic endoscopic examination of lower respiratory tract using rigid bronchoscope
