code,term
J104,Percutaneous transluminal angioplasty of blood vessel of liver
J111,Transjugular intrahepatic angioplasty of portal vein
L261,Percutaneous transluminal balloon angioplasty of aorta
L262,Percutaneous transluminal angioplasty of aorta NEC
L391,Percutaneous transluminal angioplasty of subclavian artery
L431,Percutaneous transluminal angioplasty of renal artery
L471,Percutaneous transluminal angioplasty of visceral branch of abdominal aorta NEC
L541,Percutaneous transluminal angioplasty of iliac artery
L631,Percutaneous transluminal angioplasty of femoral artery
L665,Percutaneous transluminal balloon angioplasty of artery
L711,Percutaneous transluminal angioplasty of artery
L946,Percutaneous transluminal venoplasty NEC
L947,Percutaneous transluminal balloon angioplasty of vein NEC
