code,term
B000,Eczema herpeticum
B001,Herpesviral vesicular dermatitis
B010,Varicella meningitis
B011,Varicella encephalitis
B012,Varicella pneumonia
B021,Zoster meningitis
B022,Zoster with other nervous system involvement
B027,Disseminated zoster
B028,Zoster with other complications
B029,Zoster without complication
C430,Malignant neoplasm: Malignant melanoma of lip
C431,Malignant neoplasm: Malignant melanoma of eyelid, including canthus
C432,Malignant neoplasm: Malignant melanoma of ear and external auricular canal
C433,Malignant neoplasm: Malignant melanoma of other and unspecified parts of face
C434,Malignant neoplasm: Malignant melanoma of scalp and neck
C435,Malignant neoplasm: Malignant melanoma of trunk
C436,Malignant neoplasm: Malignant melanoma of upper limb, including shoulder
C437,Malignant neoplasm: Malignant melanoma of lower limb, including hip
C438,Malignant neoplasm: Overlapping malignant melanoma of skin
C439,Malignant neoplasm: Malignant melanoma of skin, unspecified
C440,Malignant neoplasm: Skin of lip
C441,Malignant neoplasm: Skin of eyelid, including canthus
C442,Malignant neoplasm: Skin of ear and external auricular canal
C443,Malignant neoplasm: Skin of other and unspecified parts of face
C444,Malignant neoplasm: Skin of scalp and neck
C445,Malignant neoplasm: Skin of trunk
C446,Malignant neoplasm: Skin of upper limb, including shoulder
C447,Malignant neoplasm: Skin of lower limb, including hip
C448,Malignant neoplasm: Overlapping lesion of skin
C449,Malignant neoplasm: Malignant neoplasm of skin, unspecified
C792,Secondary malignant neoplasm of skin
C840,Mycosis fungoides
D030,Melanoma in situ of lip
D031,Melanoma in situ of eyelid, including canthus
D032,Melanoma in situ of ear and external auricular canal
D033,Melanoma in situ of other and unspecified parts of face
D034,Melanoma in situ of scalp and neck
D035,Melanoma in situ of trunk
D036,Melanoma in situ of upper limb, including shoulder
D037,Melanoma in situ of lower limb, including hip
D038,Melanoma in situ of other sites
D039,Melanoma in situ, unspecified
D040,Carcinoma in situ: Skin of lip
D041,Carcinoma in situ: Skin of eyelid, including canthus
D042,Carcinoma in situ: Skin of ear and external auricular canal
D043,Carcinoma in situ: Skin of other and unspecified parts of face
D044,Carcinoma in situ: Skin of scalp and neck
D045,Carcinoma in situ: Skin of trunk
D046,Carcinoma in situ: Skin of upper limb, including shoulder
D047,Carcinoma in situ: Skin of lower limb, including hip
D048,Carcinoma in situ: Skin of other sites
D049,Carcinoma in situ: Skin, unspecified
D171,Benign lipomatous neoplasm of skin and subcutaneous tissue of trunk
D172,Benign lipomatous neoplasm of skin and subcutaneous tissue of limbs
D173,Benign lipomatous neoplasm of skin and subcutaneous tissue of other and unspecified sites
D179,Benign lipomatous neoplasm, unspecified
D180,Haemangioma, any site
D181,Lymphangioma, any site
D220,Melanocytic naevi of lip
D221,Melanocytic naevi of eyelid, including canthus
D222,Melanocytic naevi of ear and external auricular canal
D223,Melanocytic naevi of other and unspecified parts of face
D224,Melanocytic naevi of scalp and neck
D225,Melanocytic naevi of trunk
D226,Melanocytic naevi of upper limb, including shoulder
D227,Melanocytic naevi of lower limb, including hip
D229,Melanocytic naevi, unspecified
D230,Benign neoplasm: Skin of lip
D231,Benign neoplasm: Skin of eyelid, including canthus
D232,Benign neoplasm: Skin of ear and external auricular canal
D233,Benign neoplasm: Skin of other and unspecified parts of face
D234,Benign neoplasm: Skin of scalp and neck
D235,Benign neoplasm: Skin of trunk
D236,Benign neoplasm: Skin of upper limb, including shoulder
D237,Benign neoplasm: Skin of lower limb, including hip
D239,Benign neoplasm: Skin, unspecified
D24X,Benign neoplasm of breast
D485,Neoplasm of uncertain or unknown behaviour: Skin
D690,Allergic purpura
D863,Sarcoidosis of skin
H026,Xanthelasma of eyelid
H027,Other degenerative disorders of eyelid and periocular area
I781,Naevus, non-neoplastic
I891,Lymphangitis
L00X,Staphylococcal scalded skin syndrome
L010,Impetigo [any organism] [any site]
L011,Impetiginization of other dermatoses
L020,Cutaneous abscess, furuncle and carbuncle of face
L021,Cutaneous abscess, furuncle and carbuncle of neck
L022,Cutaneous abscess, furuncle and carbuncle of trunk
L023,Cutaneous abscess, furuncle and carbuncle of buttock
L024,Cutaneous abscess, furuncle and carbuncle of limb
L028,Cutaneous abscess, furuncle and carbuncle of other sites
L029,Cutaneous abscess, furuncle and carbuncle, unspecified
L030,Cellulitis of finger and toe
L031,Cellulitis of other parts of limb
L032,Cellulitis of face
L033,Cellulitis of trunk
L038,Cellulitis of other sites
L039,Cellulitis, unspecified
L050,Pilonidal cyst with abscess
L059,Pilonidal cyst without abscess
L080,Pyoderma
L088,Other specified local infections of skin and subcutaneous tissue
L089,Local infection of skin and subcutaneous tissue, unspecified
L100,Pemphigus vulgaris
L101,Pemphigus vegetans
L102,Pemphigus foliaceus
L103,Brazilian pemphigus [fogo selvagem]
L104,Pemphigus erythematosus
L105,Drug-induced pemphigus
L108,Other pemphigus
L109,Pemphigus, unspecified
L110,Acquired keratosis follicularis
L111,Transient acantholytic dermatosis [Grover]
L118,Other specified acantholytic disorders
L119,Acantholytic disorder, unspecified
L120,Bullous pemphigoid
L121,Cicatricial pemphigoid
L122,Chronic bullous disease of childhood
L123,Acquired epidermolysis bullosa
L128,Other pemphigoid
L129,Pemphigoid, unspecified
L130,Dermatitis herpetiformis
L131,Subcorneal pustular dermatitis
L138,Other specified bullous disorders
L139,Bullous disorder, unspecified
L14X,Bullous disorders in diseases classified elsewhere
L200,Besnier prurigo
L208,Other atopic dermatitis
L209,Atopic dermatitis, unspecified
L210,Seborrhoea capitis
L211,Seborrhoeic infantile dermatitis
L218,Other seborrhoeic dermatitis
L219,Seborrhoeic dermatitis, unspecified
L22X,Diaper [napkin] dermatitis
L230,Allergic contact dermatitis due to metals
L231,Allergic contact dermatitis due to adhesives
L232,Allergic contact dermatitis due to cosmetics
L233,Allergic contact dermatitis due to drugs in contact with skin
L234,Allergic contact dermatitis due to dyes
L235,Allergic contact dermatitis due to other chemical products
L236,Allergic contact dermatitis due to food in contact with skin
L237,Allergic contact dermatitis due to plants, except food
L238,Allergic contact dermatitis due to other agents
L239,Allergic contact dermatitis, unspecified cause
L240,Irritant contact dermatitis due to detergents
L241,Irritant contact dermatitis due to oils and greases
L242,Irritant contact dermatitis due to solvents
L243,Irritant contact dermatitis due to cosmetics
L244,Irritant contact dermatitis due to drugs in contact with skin
L245,Irritant contact dermatitis due to other chemical products
L246,Irritant contact dermatitis due to food in contact with skin
L247,Irritant contact dermatitis due to plants, except food
L248,Irritant contact dermatitis due to other agents
L249,Irritant contact dermatitis, unspecified cause
L250,Unspecified contact dermatitis due to cosmetics
L251,Unspecified contact dermatitis due to drugs in contact with skin
L252,Unspecified contact dermatitis due to dyes
L253,Unspecified contact dermatitis due to other chemical products
L254,Unspecified contact dermatitis due to food in contact with skin
L255,Unspecified contact dermatitis due to plants, except food
L258,Unspecified contact dermatitis due to other agents
L259,Unspecified contact dermatitis, unspecified cause
L26X,Exfoliative dermatitis
L270,Generalized skin eruption due to drugs and medicaments
L271,Localized skin eruption due to drugs and medicaments
L272,Dermatitis due to ingested food
L278,Dermatitis due to other substances taken internally
L279,Dermatitis due to unspecified substance taken internally
L280,Lichen simplex chronicus
L281,Prurigo nodularis
L282,Other prurigo
L290,Pruritus ani
L293,Anogenital pruritus, unspecified
L298,Other pruritus
L299,Pruritus, unspecified
L300,Nummular dermatitis
L301,Dyshidrosis [pompholyx]
L302,Cutaneous autosensitization
L303,Infective dermatitis
L304,Erythema intertrigo
L305,Pityriasis alba
L308,Other specified dermatitis
L309,Dermatitis, unspecified
L400,Psoriasis vulgaris
L401,Generalized pustular psoriasis
L402,Acrodermatitis continua
L403,Pustulosis palmaris et plantaris
L404,Guttate psoriasis
L408,Other psoriasis
L409,Psoriasis, unspecified
L410,Pityriasis lichenoides et varioliformis acuta
L411,Pityriasis lichenoides chronica
L413,Small plaque parapsoriasis
L414,Large plaque parapsoriasis
L415,Retiform parapsoriasis
L418,Other parapsoriasis
L419,Parapsoriasis, unspecified
L42X,Pityriasis rosea
L430,Hypertrophic lichen planus
L431,Bullous lichen planus
L432,Lichenoid drug reaction
L433,Subacute (active) lichen planus
L438,Other lichen planus
L439,Lichen planus, unspecified
L440,Pityriasis rubra pilaris
L441,Lichen nitidus
L442,Lichen striatus
L443,Lichen ruber moniliformis
L444,Infantile papular acrodermatitis [Giannotti-Crosti]
L448,Other specified papulosquamous disorders
L449,Papulosquamous disorder, unspecified
L45X,Papulosquamous disorders in diseases classified elsewhere
L500,Allergic urticaria
L501,Idiopathic urticaria
L502,Urticaria due to cold and heat
L503,Dermatographic urticaria
L504,Vibratory urticaria
L505,Cholinergic urticaria
L506,Contact urticaria
L508,Other urticaria
L509,Urticaria, unspecified
L510,Nonbullous erythema multiforme
L511,Bullous erythema multiforme
L512,Toxic epidermal necrolysis [Lyell]
L518,Other erythema multiforme
L519,Erythema multiforme, unspecified
L52X,Erythema nodosum
L530,Toxic erythema
L531,Erythema annulare centrifugum
L532,Erythema marginatum
L533,Other chronic figurate erythema
L538,Other specified erythematous conditions
L539,Erythematous condition, unspecified
L540,Erythema marginatum in acute rheumatic fever
L548,Erythema in other diseases classified elsewhere
L550,Sunburn of first degree
L551,Sunburn of second degree
L552,Sunburn of third degree
L558,Other sunburn
L559,Sunburn, unspecified
L560,Drug phototoxic response
L561,Drug photoallergic response
L562,Photocontact dermatitis [berloque dermatitis]
L563,Solar urticaria
L564,Polymorphous light eruption
L568,Other specified acute skin changes due to ultraviolet radiation
L569,Acute skin change due to ultraviolet radiation, unspecified
L570,Actinic keratosis
L571,Actinic reticuloid
L572,Cutis rhomboidalis nuchae
L573,Poikiloderma of Civatte
L574,Cutis laxa senilis
L575,Actinic granuloma
L578,Other skin changes due to chronic exposure to nonionizing radiation
L579,Skin changes due to chronic exposure to nonionizing radiation, unspecified
L580,Acute radiodermatitis
L581,Chronic radiodermatitis
L589,Radiodermatitis, unspecified
L590,Erythema ab igne [dermatitis ab igne]
L598,Other specified disorders of skin and subcutaneous tissue related to radiation
L599,Disorder of skin and subcutaneous tissue related to radiation, unspecified
L600,Ingrowing nail
L601,Onycholysis
L602,Onychogryphosis
L603,Nail dystrophy
L604,Beau lines
L605,Yellow nail syndrome
L608,Other nail disorders
L609,Nail disorder, unspecified
L620,Clubbed nail pachydermoperiostosis
L628,Nail disorders in other diseases classified elsewhere
L630,Alopecia (capitis) totalis
L631,Alopecia universalis
L632,Ophiasis
L638,Other alopecia areata
L639,Alopecia areata, unspecified
L640,Drug-induced androgenic alopecia
L648,Other androgenic alopecia
L649,Androgenic alopecia, unspecified
L650,Telogen effluvium
L651,Anagen effluvium
L652,Alopecia mucinosa
L658,Other specified nonscarring hair loss
L659,Nonscarring hair loss, unspecified
L660,Pseudopelade
L661,Lichen planopilaris
L662,Folliculitis decalvans
L663,Perifolliculitis capitis abscedens
L664,Folliculitis ulerythematosa reticulata
L668,Other cicatricial alopecia
L669,Cicatricial alopecia, unspecified
L670,Trichorrhexis nodosa
L671,Variations in hair colour
L678,Other hair colour and hair shaft abnormalities
L679,Hair colour and hair shaft abnormality, unspecified
L680,Hirsutism
L681,Acquired hypertrichosis lanuginosa
L682,Localized hypertrichosis
L683,Polytrichia
L688,Other hypertrichosis
L689,Hypertrichosis, unspecified
L700,Acne vulgaris
L701,Acne conglobata
L702,Acne varioliformis
L703,Acne tropica
L704,Infantile acne
L705,Acne excoriee
L708,Other acne
L709,Acne, unspecified
L710,Perioral dermatitis
L711,Rhinophyma
L718,Other rosacea
L719,Rosacea, unspecified
L720,Epidermal cyst
L721,Trichilemmal cyst
L722,Steatocystoma multiplex
L728,Other follicular cysts of skin and subcutaneous tissue
L729,Follicular cyst of skin and subcutaneous tissue, unspecified
L730,Acne keloid
L731,Pseudofolliculitis barbae
L732,Hidradenitis suppurativa
L738,Other specified follicular disorders
L739,Follicular disorder, unspecified
L740,Miliaria rubra
L741,Miliaria crystallina
L742,Miliaria profunda
L743,Miliaria, unspecified
L744,Anhidrosis
L748,Other eccrine sweat disorders
L749,Eccrine sweat disorder, unspecified
L750,Bromhidrosis
L751,Chromhidrosis
L752,Apocrine miliaria
L758,Other apocrine sweat disorders
L759,Apocrine sweat disorder, unspecified
L80X,Vitiligo
L810,Postinflammatory hyperpigmentation
L811,Chloasma
L812,Freckles
L813,Cafe au lait spots
L814,Other melanin hyperpigmentation
L815,Leukoderma, not elsewhere classified
L816,Other disorders of diminished melanin formation
L817,Pigmented purpuric dermatosis
