Code,Term
F141,Insertion of fixed orthodontic appliance NEC
F142,Insertion of movable orthodontic appliance NEC
F143,Insertion of orthodontic appliance NEC
F146,Insertion of orthodontic anchorage
F152,Fitting of orthodontic bracket
F153,Fitting of orthodontic headgear
F154,Fitting of orthodontic separators
F173,Fitting of dental crown on tooth
F177,Fitting of bridge on teeth
F632,Fitting of denture
F642,Fitting of obturator
F651,Fitting of fixed functional orthodontic brace or appliance
F652,Fitting of movable functional orthodontic brace or appliance
F661,Fitting of movable orthodontic retainer
F662,Fitting of fixed orthodontic retainer
F672,Fitting of intraoral appliance
