code,term
E102,Type 1 diabetes mellitus: With renal complications
E112,Type 2 diabetes mellitus: With renal complications
E122,Malnutrition-related diabetes mellitus: With renal complications
E132,Other specified diabetes mellitus: With renal complications
E142,Unspecified diabetes mellitus: With renal complications
I129,Hypertensive renal disease without renal failure
I823,Embolism and thrombosis of renal vein
N000,Acute nephritic syndrome: Minor glomerular abnormality
N001,Acute nephritic syndrome: Focal and segmental glomerular lesions
N002,Acute nephritic syndrome: Diffuse membranous glomerulonephritis
N003,Acute nephritic syndrome: Diffuse mesangial proliferative glomerulonephritis
N004,Acute nephritic syndrome: Diffuse endocapillary proliferative glomerulonephritis
N005,Acute nephritic syndrome: Diffuse mesangiocapillary glomerulonephritis
N006,Acute nephritic syndrome: Dense deposit disease
N007,Acute nephritic syndrome: Diffuse crescentic glomerulonephritis
N008,Acute nephritic syndrome: Other
N009,Acute nephritic syndrome: Unspecified
N010,Rapidly progressive nephritic syndrome: Minor glomerular abnormality
N011,Rapidly progressive nephritic syndrome: Focal and segmental glomerular lesions
N012,Rapidly progressive nephritic syndrome: Diffuse membranous glomerulonephritis
N013,Rapidly progressive nephritic syndrome: Diffuse mesangial proliferative glomerulonephritis
N014,Rapidly progressive nephritic syndrome: Diffuse endocapillary proliferative glomerulonephritis
N015,Rapidly progressive nephritic syndrome: Diffuse mesangiocapillary glomerulonephritis
N016,Rapidly progressive nephritic syndrome: Dense deposit disease
N017,Rapidly progressive nephritic syndrome: Diffuse crescentic glomerulonephritis
N018,Rapidly progressive nephritic syndrome: Other
N019,Rapidly progressive nephritic syndrome: Unspecified
N020,Recurrent and persistent haematuria: Minor glomerular abnormality
N021,Recurrent and persistent haematuria: Focal and segmental glomerular lesions
N022,Recurrent and persistent haematuria: Diffuse membranous glomerulonephritis
N023,Recurrent and persistent haematuria: Diffuse mesangial proliferative glomerulonephritis
N024,Recurrent and persistent haematuria: Diffuse endocapillary proliferative glomerulonephritis
N025,Recurrent and persistent haematuria: Diffuse mesangiocapillary glomerulonephritis
N026,Recurrent and persistent haematuria: Dense deposit disease
N027,Recurrent and persistent haematuria: Diffuse crescentic glomerulonephritis
N028,Recurrent and persistent haematuria: Other
N029,Recurrent and persistent haematuria: Unspecified
N030,Chronic nephritic syndrome: Minor glomerular abnormality
N031,Chronic nephritic syndrome: Focal and segmental glomerular lesions
N032,Chronic nephritic syndrome: Diffuse membranous glomerulonephritis
N033,Chronic nephritic syndrome: Diffuse mesangial proliferative glomerulonephritis
N034,Chronic nephritic syndrome: Diffuse endocapillary proliferative glomerulonephritis
N035,Chronic nephritic syndrome: Diffuse mesangiocapillary glomerulonephritis
N036,Chronic nephritic syndrome: Dense deposit disease
N037,Chronic nephritic syndrome: Diffuse crescentic glomerulonephritis
N038,Chronic nephritic syndrome: Other
N039,Chronic nephritic syndrome: Unspecified
N040,Nephrotic syndrome: Minor glomerular abnormality
N041,Nephrotic syndrome: Focal and segmental glomerular lesions
N042,Nephrotic syndrome: Diffuse membranous glomerulonephritis
N043,Nephrotic syndrome: Diffuse mesangial proliferative glomerulonephritis
N044,Nephrotic syndrome: Diffuse endocapillary proliferative glomerulonephritis
N045,Nephrotic syndrome: Diffuse mesangiocapillary glomerulonephritis
N046,Nephrotic syndrome: Dense deposit disease
N047,Nephrotic syndrome: Diffuse crescentic glomerulonephritis
N048,Nephrotic syndrome: Other
N049,Nephrotic syndrome: Unspecified
