code,term
O00,Ectopic pregnancy
O00-O08,Pregnancy with abortive outcome
O000,Abdominal pregnancy
O001,Tubal pregnancy
O002,Ovarian pregnancy
O008,Other ectopic pregnancy
O009,"Ectopic pregnancy, unspecified"
O01,Hydatidiform mole
O010,Classical hydatidiform mole
O011,Incomplete and partial hydatidiform mole
O019,"Hydatidiform mole, unspecified"
O02,Other abnormal products of conception
O020,Blighted ovum and nonhydatidiform mole
O021,Missed abortion
O028,Other specified abnormal products of conception
O029,"Abnormal product of conception, unspecified"
O03,Spontaneous abortion
O04,Medical abortion
O05,Other abortion
O06,Unspecified abortion
O07,Failed attempted abortion
O070,"Failed medical abortion, complicated by genital tract and pelvic infection"
O071,"Failed medical abortion, complicated by delayed or excessive haemorrhage"
O072,"Failed medical abortion, complicated by embolism"
O073,"Failed medical abortion, with other and unspecified complications"
O074,"Failed medical abortion, without complication"
O075,"Other and unspecified failed attempted abortion, complicated by genital tract and pelvic infection"
O076,"Other and unspecified failed attempted abortion, complicated by delayed or excessive haemorrhage"
O077,"Other and unspecified failed attempted abortion, complicated by embolism"
O078,"Other and unspecified failed attempted abortion, with other and unspecified complications"
O079,"Other and unspecified failed attempted abortion, without complication"
O08,Complications following abortion and ectopic and molar pregnancy
O080,Genital tract and pelvic infection following abortion and ectopic and molar pregnancy
O081,Delayed or excessive haemorrhage following abortion and ectopic and molar pregnancy
O082,Embolism following abortion and ectopic and molar pregnancy
O083,Shock following abortion and ectopic and molar pregnancy
O084,Renal failure following abortion and ectopic and molar pregnancy
O085,Metabolic disorders following abortion and ectopic and molar pregnancy
O086,Damage to pelvic organs and tissues following abortion and ectopic and molar pregnancy
O087,Other venous complications following abortion and ectopic and molar pregnancy
O088,Other complications following abortion and ectopic and molar pregnancy
O089,"Complication following abortion and ectopic and molar pregnancy, unspecified"
O10,"Pre-existing hypertension complicating pregnancy, childbirth and the puerperium"
O10-O16,"Oedema, proteinuria and hypertensive disorders in pregnancy, childbirth and the puerperium"
O100,"Pre-existing essential hypertension complicating pregnancy, childbirth and the puerperium"
O101,"Pre-existing hypertensive heart disease complicating pregnancy, childbirth and the puerperium"
O102,"Pre-existing hypertensive renal disease complicating pregnancy, childbirth and the puerperium"
O103,"Pre-existing hypertensive heart and renal disease complicating pregnancy, childbirth and the puerperium"
O104,"Pre-existing secondary hypertension complicating pregnancy, childbirth and the puerperium"
