code,term
V01,Pedestrian injured in collision with pedal cycle
V01-V09,Pedestrian injured in transport accident
V01-V99,Transport accidents
V01-X59,Accidents
V02,Pedestrian injured in collision with two- or three-wheeled motor vehicle
V03,"Pedestrian injured in collision with car, pick-up truck or van"
V04,Pedestrian injured in collision with heavy transport vehicle or bus
V05,Pedestrian injured in collision with railway train or railway vehicle
V06,Pedestrian injured in collision with other nonmotor vehicle
V09,Pedestrian injured in other and unspecified transport accidents
V090,Pedestrian injured in nontraffic accident involving other and unspecified motor vehicles
V091,Pedestrian injured in unspecified nontraffic accident
V092,Pedestrian injured in traffic accident involving other and unspecified motor vehicles
V093,Pedestrian injured in unspecified traffic accident
V099,Pedestrian injured in unspecified transport accident
V10,Pedal cyclist injured in collision with pedestrian or animal
V10-V19,Pedal cyclist injured in transport accident
V11,Pedal cyclist injured in collision with other pedal cycle
V12,Pedal cyclist injured in collision with two- or three-wheeled motor vehicle
V13,"Pedal cyclist injured in collision with car, pick-up truck or van"
V14,Pedal cyclist injured in collision with heavy transport vehicle or bus
V15,Pedal cyclist injured in collision with railway train or railway vehicle
V16,Pedal cyclist injured in collision with other nonmotor vehicle
V17,Pedal cyclist injured in collision with fixed or stationary object
V18,Pedal cyclist injured in noncollision transport accident
V19,Pedal cyclist injured in other and unspecified transport accidents
V190,Driver injured in collision with other and unspecified motor vehicles in nontraffic accident
V191,Passenger injured in collision with other and unspecified motor vehicles in nontraffic accident
V192,Unspecified pedal cyclist injured in collision with other and unspecified motor vehicles in nontraffic accident
V193,Pedal cyclist [any] injured in unspecified nontraffic accident
V194,Driver injured in collision with other and unspecified motor vehicles in traffic accident
V195,Passenger injured in collision with other and unspecified motor vehicles in traffic accident
V196,Unspecified pedal cyclist injured in collision with other and unspecified motor vehicles in traffic accident
V198,Pedal cyclist [any] injured in other specified transport accidents
V199,Pedal cyclist [any] injured in unspecified traffic accident
V20,Motorcycle rider injured in collision with pedestrian or animal
V20-V29,Motorcycle rider injured in transport accident
V21,Motorcycle rider injured in collision with pedal cycle
V22,Motorcycle rider injured in collision with two- or three-wheeled motor vehicle
V23,"Motorcycle rider injured in collision with car, pick-up truck or van"
V24,Motorcycle rider injured in collision with heavy transport vehicle or bus
V25,Motorcycle rider injured in collision with railway train or railway vehicle
V26,Motorcycle rider injured in collision with other nonmotor vehicle
V27,Motorcycle rider injured in collision with fixed or stationary object
V28,Motorcycle rider injured in noncollision transport accident
V29,Motorcycle rider injured in other and unspecified transport accidents
V290,Driver injured in collision with other and unspecified motor vehicles in nontraffic accident
V291,Passenger injured in collision with other and unspecified motor vehicles in nontraffic accident
V292,Unspecified motorcycle rider injured in collision with other and unspecified motor vehicles in nontraffic accident
V293,Motorcycle rider [any] injured in unspecified nontraffic accident
V294,Driver injured in collision with other and unspecified motor vehicles in traffic accident
V295,Passenger injured in collision with other and unspecified motor vehicles in traffic accident
V296,Unspecified motorcycle rider injured in collision with other and unspecified motor vehicles in traffic accident
V298,Motorcycle rider [any] injured in other specified transport accidents
V299,Motorcycle rider [any] injured in unspecified traffic accident
V30,Occupant of three-wheeled motor vehicle injured in collision with pedestrian or animal
V30-V39,Occupant of three-wheeled motor vehicle injured in transport accident
V31,Occupant of three-wheeled motor vehicle injured in collision with pedal cycle
V32,Occupant of three-wheeled motor vehicle injured in collision with two- or three-wheeled motor vehicle
V33,"Occupant of three-wheeled motor vehicle injured in collision with car, pick-up truck or van"
V34,Occupant of three-wheeled motor vehicle injured in collision with heavy transport vehicle or bus
V35,Occupant of three-wheeled motor vehicle injured in collision with railway train or railway vehicle
V36,Occupant of three-wheeled motor vehicle injured in collision with other nonmotor vehicle
V37,Occupant of three-wheeled motor vehicle injured in collision with fixed or stationary object
V38,Occupant of three-wheeled motor vehicle injured in noncollision transport accident
V39,Occupant of three-wheeled motor vehicle injured in other and unspecified transport accidents
V390,Driver injured in collision with other and unspecified motor vehicles in nontraffic accident
V391,Passenger injured in collision with other and unspecified motor vehicles in nontraffic accident
V392,Unspecified occupant of three-wheeled motor vehicle injured in collision with other and unspecified motor vehicles in nontraffic accident
V393,Occupant [any] of three-wheeled motor vehicle injured in unspecified nontraffic accident
