code,term
D50,Iron deficiency anaemia
D50-D53,Nutritional anaemias
D500,Iron deficiency anaemia secondary to blood loss (chronic)
D501,Sideropenic dysphagia
D508,Other iron deficiency anaemias
D509,"Iron deficiency anaemia, unspecified"
D51,Vitamin B 12  deficiency anaemia
D510,Vitamin B 12  deficiency anaemia due to intrinsic factor deficiency
D511,Vitamin B 12  deficiency anaemia due to selective vitamin B 12  malabsorption with proteinuria
D512,Transcobalamin II deficiency
D513,Other dietary vitamin B 12  deficiency anaemia
D518,Other vitamin B 12  deficiency anaemias
D519,"Vitamin B 12  deficiency anaemia, unspecified"
D52,Folate deficiency anaemia
D520,Dietary folate deficiency anaemia
D521,Drug-induced folate deficiency anaemia
D528,Other folate deficiency anaemias
D529,"Folate deficiency anaemia, unspecified"
D53,Other nutritional anaemias
D530,Protein deficiency anaemia
D531,"Other megaloblastic anaemias, not elsewhere classified"
D532,Scorbutic anaemia
D538,Other specified nutritional anaemias
D539,"Nutritional anaemia, unspecified"
D55,Anaemia due to enzyme disorders
D55-D59,Haemolytic anaemias
D550,Anaemia due to glucose-6-phosphate dehydrogenase [G6PD] deficiency
D551,Anaemia due to other disorders of glutathione metabolism
D552,Anaemia due to disorders of glycolytic enzymes
D553,Anaemia due to disorders of nucleotide metabolism
D558,Other anaemias due to enzyme disorders
D559,"Anaemia due to enzyme disorder, unspecified"
D56,Thalassaemia
D560,Alpha thalassaemia
D561,Beta thalassaemia
D562,Delta-beta thalassaemia
D563,Thalassaemia trait
D564,Hereditary persistence of fetal haemoglobin [HPFH]
D568,Other thalassaemias
D569,"Thalassaemia, unspecified"
D57,Sickle-cell disorders
D570,Sickle-cell anaemia with crisis
D571,Sickle-cell anaemia without crisis
D572,Double heterozygous sickling disorders
D573,Sickle-cell trait
D578,Other sickle-cell disorders
D58,Other hereditary haemolytic anaemias
D580,Hereditary spherocytosis
D581,Hereditary elliptocytosis
D582,Other haemoglobinopathies
D588,Other specified hereditary haemolytic anaemias
D589,"Hereditary haemolytic anaemia, unspecified"
D59,Acquired haemolytic anaemia
D590,Drug-induced autoimmune haemolytic anaemia
D591,Other autoimmune haemolytic anaemias
D592,Drug-induced nonautoimmune haemolytic anaemia
D593,Haemolytic-uraemic syndrome
D594,Other nonautoimmune haemolytic anaemias
D595,Paroxysmal nocturnal haemoglobinuria [Marchiafava-Micheli]
D596,Haemoglobinuria due to haemolysis from other external causes
D598,Other acquired haemolytic anaemias
D599,"Acquired haemolytic anaemia, unspecified"
D60,Acquired pure red cell aplasia [erythroblastopenia]
D60-D64,Aplastic and other anaemias
D600,Chronic acquired pure red cell aplasia
D601,Transient acquired pure red cell aplasia
