code,term
U00-U49,Provisional assignment of new diseases of uncertain etiology or emergency use
U04,Severe acute respiratory syndrome [SARS]
U049,"Severe acute respiratory syndrome [SARS], unspecified"
U07,Emergency use of U07
U070,Vaping-related disorder
U071,"COVID-19, virus identified"
U072,"COVID-19, virus not identified"
U08,Personal history of COVID-19
U089,"Personal history of COVID-19, unspecified"
U09,Post COVID-19 condition
U099,"Post COVID-19 condition, unspecified"
U10,Multisystem inflammatory syndrome associated with COVID-19
U109,"Multisystem inflammatory syndrome associated with COVID-19, unspecified"
U82,Resistance to betalactam antibiotics
U82-U85,Resistance to antimicrobial and antineoplastic drugs
U820,Resistance to penicillin
U821,Resistance to methicillin
U822,Extended spectrum betalactamase (ESBL) resistance
U828,Resistance to other betalactam antibiotics
U829,"Resistance to betalactam antibiotics, unspecified"
U83,Resistance to other antibiotics
U830,Resistance to vancomycin
U831,Resistance to other vancomycin related antibiotics
U832,Resistance to quinolones
U837,Resistance to multiple antibiotics
U838,Resistance to other single specified antibiotic
U839,Resistance to unspecified antibiotic
U84,Resistance to other antimicrobial drugs
U840,Resistance to antiparasitic drug(s)
U841,Resistance to antifungal drug(s)
U842,Resistance to antiviral drug(s)
U843,Resistance to tuberculostatic drug(s)
U847,Resistance to multiple antimicrobial drugs
U848,Resistance to other specified antimicrobial drug
U849,Resistance to unspecified antimicrobial drugs
U85,Resistance to antineoplastic drugs
XXII,Codes for special purposes
