code,term
S00,Superficial injury of head
S00-S09,Injuries to the head
S000,Superficial injury of scalp
S001,Contusion of eyelid and periocular area
S002,Other superficial injuries of eyelid and periocular area
S003,Superficial injury of nose
S004,Superficial injury of ear
S005,Superficial injury of lip and oral cavity
S007,Multiple superficial injuries of head
S008,Superficial injury of other parts of head
S009,"Superficial injury of head, part unspecified"
S01,Open wound of head
S010,Open wound of scalp
S011,Open wound of eyelid and periocular area
S012,Open wound of nose
S013,Open wound of ear
S014,Open wound of cheek and temporomandibular area
S015,Open wound of lip and oral cavity
S017,Multiple open wounds of head
S018,Open wound of other parts of head
S019,"Open wound of head, part unspecified"
S02,Fracture of skull and facial bones
S020,Fracture of vault of skull
S021,Fracture of base of skull
S022,Fracture of nasal bones
S023,Fracture of orbital floor
S024,Fracture of malar and maxillary bones
S025,Fracture of tooth
S026,Fracture of mandible
S027,Multiple fractures involving skull and facial bones
S028,Fractures of other skull and facial bones
S029,"Fracture of skull and facial bones, part unspecified"
S03,"Dislocation, sprain and strain of joints and ligaments of head"
S030,Dislocation of jaw
S031,Dislocation of septal cartilage of nose
S032,Dislocation of tooth
S033,Dislocation of other and unspecified parts of head
S034,Sprain and strain of jaw
S035,Sprain and strain of joints and ligaments of other and unspecified parts of head
S04,Injury of cranial nerves
S040,Injury of optic nerve and pathways
S041,Injury of oculomotor nerve
S042,Injury of trochlear nerve
S043,Injury of trigeminal nerve
S044,Injury of abducent nerve
S045,Injury of facial nerve
S046,Injury of acoustic nerve
S047,Injury of accessory nerve
S048,Injury of other cranial nerves
S049,Injury of unspecified cranial nerve
S05,Injury of eye and orbit
S050,Injury of conjunctiva and corneal abrasion without mention of foreign body
S051,Contusion of eyeball and orbital tissues
S052,Ocular laceration and rupture with prolapse or loss of intraocular tissue
S053,Ocular laceration without prolapse or loss of intraocular tissue
S054,Penetrating wound of orbit with or without foreign body
S055,Penetrating wound of eyeball with foreign body
S056,Penetrating wound of eyeball without foreign body
S057,Avulsion of eye
S058,Other injuries of eye and orbit
S059,"Injury of eye and orbit, unspecified"
S06,Intracranial injury
S060,Concussion
S061,Traumatic cerebral oedema
S062,Diffuse brain injury
S063,Focal brain injury
S064,Epidural haemorrhage
S065,Traumatic subdural haemorrhage
S066,Traumatic subarachnoid haemorrhage
S067,Intracranial injury with prolonged coma
S068,Other intracranial injuries
S069,"Intracranial injury, unspecified"
S07,Crushing injury of head
S070,Crushing injury of face
S071,Crushing injury of skull
