code,term
H60,Otitis externa
H60-H62,Diseases of external ear
H600,Abscess of external ear
H601,Cellulitis of external ear
H602,Malignant otitis externa
H603,Other infective otitis externa
H604,Cholesteatoma of external ear
H605,"Acute otitis externa, noninfective"
H608,Other otitis externa
H609,"Otitis externa, unspecified"
H61,Other disorders of external ear
H610,Perichondritis of external ear
H611,Noninfective disorders of pinna
H612,Impacted cerumen
H613,Acquired stenosis of external ear canal
H618,Other specified disorders of external ear
H619,"Disorder of external ear, unspecified"
H62,Disorders of external ear in diseases classified elsewhere
H620,Otitis externa in bacterial diseases classified elsewhere
H621,Otitis externa in viral diseases classified elsewhere
H622,Otitis externa in mycoses
H623,Otitis externa in other infectious and parasitic diseases classified elsewhere
H624,Otitis externa in other diseases classified elsewhere
H628,Other disorders of external ear in diseases classified elsewhere
H65,Nonsuppurative otitis media
H65-H75,Diseases of middle ear and mastoid
H650,Acute serous otitis media
H651,Other acute nonsuppurative otitis media
H652,Chronic serous otitis media
H653,Chronic mucoid otitis media
H654,Other chronic nonsuppurative otitis media
H659,"Nonsuppurative otitis media, unspecified"
H66,Suppurative and unspecified otitis media
H660,Acute suppurative otitis media
H661,Chronic tubotympanic suppurative otitis media
H662,Chronic atticoantral suppurative otitis media
H663,Other chronic suppurative otitis media
H664,"Suppurative otitis media, unspecified"
H669,"Otitis media, unspecified"
H67,Otitis media in diseases classified elsewhere
H670,Otitis media in bacterial diseases classified elsewhere
H671,Otitis media in viral diseases classified elsewhere
H678,Otitis media in other diseases classified elsewhere
H68,Eustachian salpingitis and obstruction
H680,Eustachian salpingitis
H681,Obstruction of Eustachian tube
H69,Other disorders of Eustachian tube
H690,Patulous Eustachian tube
H698,Other specified disorders of Eustachian tube
H699,"Eustachian tube disorder, unspecified"
H70,Mastoiditis and related conditions
H700,Acute mastoiditis
H701,Chronic mastoiditis
H702,Petrositis
H708,Other mastoiditis and related conditions
H709,"Mastoiditis, unspecified"
H71,Cholesteatoma of middle ear
H72,Perforation of tympanic membrane
H720,Central perforation of tympanic membrane
H721,Attic perforation of tympanic membrane
H722,Other marginal perforations of tympanic membrane
H728,Other perforations of tympanic membrane
H729,"Perforation of tympanic membrane, unspecified"
H73,Other disorders of tympanic membrane
H730,Acute myringitis
H731,Chronic myringitis
H738,Other specified disorders of tympanic membrane
H739,"Disorder of tympanic membrane, unspecified"
H74,Other disorders of middle ear and mastoid
H740,Tympanosclerosis
H741,Adhesive middle ear disease
H742,Discontinuity and dislocation of ear ossicles
H743,Other acquired abnormalities of ear ossicles
H744,Polyp of middle ear
H748,Other specified disorders of middle ear and mastoid
H749,"Disorder of middle ear and mastoid, unspecified"
H75,Other disorders of middle ear and mastoid in diseases classified elsewhere
H750,Mastoiditis in infectious and parasitic diseases classified elsewhere
H758,Other specified disorders of middle ear and mastoid in diseases classified elsewhere
H80,Otosclerosis
H80-H83,Diseases of inner ear
H800,"Otosclerosis involving oval window, nonobliterative"
H801,"Otosclerosis involving oval window, obliterative"
H802,Cochlear otosclerosis
H808,Other otosclerosis
H809,"Otosclerosis, unspecified"
H81,Disorders of vestibular function
H810,Ménière disease
H811,Benign paroxysmal vertigo
H812,Vestibular neuronitis
H813,Other peripheral vertigo
H814,Vertigo of central origin
H818,Other disorders of vestibular function
H819,"Disorder of vestibular function, unspecified"
H82,Vertiginous syndromes in diseases classified elsewhere
H83,Other diseases of inner ear
H830,Labyrinthitis
H831,Labyrinthine fistula
H832,Labyrinthine dysfunction
H833,Noise effects on inner ear
H838,Other specified diseases of inner ear
H839,"Disease of inner ear, unspecified"
H90,Conductive and sensorineural hearing loss
H90-H95,Other disorders of ear
H900,"Conductive hearing loss, bilateral"
H901,"Conductive hearing loss, unilateral with unrestricted hearing on the contralateral side"
H902,"Conductive hearing loss, unspecified"
H903,"Sensorineural hearing loss, bilateral"
H904,"Sensorineural hearing loss, unilateral with unrestricted hearing on the contralateral side"
H905,"Sensorineural hearing loss, unspecified"
H906,"Mixed conductive and sensorineural hearing loss, bilateral"
H907,"Mixed conductive and sensorineural hearing loss, unilateral with unrestricted hearing on the contralateral side"
H908,"Mixed conductive and sensorineural hearing loss, unspecified"
H91,Other hearing loss
H910,Ototoxic hearing loss
H911,Presbycusis
H912,Sudden idiopathic hearing loss
H913,"Deaf mutism, not elsewhere classified"
H918,Other specified hearing loss
H919,"Hearing loss, unspecified"
H92,Otalgia and effusion of ear
H920,Otalgia
H921,Otorrhoea
H922,Otorrhagia
H93,"Other disorders of ear, not elsewhere classified"
H930,Degenerative and vascular disorders of ear
H931,Tinnitus
H932,Other abnormal auditory perceptions
H933,Disorders of acoustic nerve
H938,Other specified disorders of ear
H939,"Disorder of ear, unspecified"
H94,Other disorders of ear in diseases classified elsewhere
H940,Acoustic neuritis in infectious and parasitic diseases classified elsewhere
H948,Other specified disorders of ear in diseases classified elsewhere
H95,"Postprocedural disorders of ear and mastoid process, not elsewhere classified"
H950,Recurrent cholesteatoma of postmastoidectomy cavity
H951,Other disorders following mastoidectomy
H958,Other postprocedural disorders of ear and mastoid process
H959,"Postprocedural disorder of ear and mastoid process, unspecified"
VIII,Diseases of the ear and mastoid process
