code,term
XXI,Factors influencing health status and contact with health services
Z00,General examination and investigation of persons without complaint and reported diagnosis
Z00-Z13,Persons encountering health services for examination and investigation
Z000,General medical examination
Z001,Routine child health examination
Z002,Examination for period of rapid growth in childhood
Z003,Examination for adolescent development state
Z004,"General psychiatric examination, not elsewhere classified"
Z005,Examination of potential donor of organ and tissue
Z006,Examination for normal comparison and control in clinical research programme
Z008,Other general examinations
Z01,Other special examinations and investigations of persons without complaint or reported diagnosis
Z010,Examination of eyes and vision
Z011,Examination of ears and hearing
Z012,Dental examination
Z013,Examination of blood pressure
Z014,Gynaecological examination (general)(routine)
Z015,Diagnostic skin and sensitization tests
Z016,"Radiological examination, not elsewhere classified"
Z017,Laboratory examination
Z018,Other specified special examinations
Z019,"Special examination, unspecified"
Z02,Examination and encounter for administrative purposes
Z020,Examination for admission to educational institution
Z021,Pre-employment examination
Z022,Examination for admission to residential institutions
Z023,Examination for recruitment to armed forces
Z024,Examination for driving licence
Z025,Examination for participation in sport
Z026,Examination for insurance purposes
Z027,Issue of medical certificate
Z028,Other examinations for administrative purposes
Z029,"Examination for administrative purposes, unspecified"
Z03,"Medical observation and evaluation for suspected diseases and conditions, ruled out"
Z030,Observation for suspected tuberculosis
Z031,Observation for suspected malignant neoplasm
Z032,Observation for suspected mental and behavioural disorders
Z033,Observation for suspected nervous system disorder
Z034,Observation for suspected myocardial infarction
Z035,Observation for other suspected cardiovascular diseases
Z036,Observation for suspected toxic effect from ingested substance
Z038,Observation for other suspected diseases and conditions
Z039,"Observation for suspected disease or condition, unspecified"
Z04,Examination and observation for other reasons
Z040,Blood-alcohol and blood-drug test
Z041,Examination and observation following transport accident
Z042,Examination and observation following work accident
Z043,Examination and observation following other accident
Z044,Examination and observation following alleged rape and seduction
Z045,Examination and observation following other inflicted injury
Z046,"General psychiatric examination, requested by authority"
Z048,Examination and observation for other specified reasons
Z049,Examination and observation for unspecified reason
Z08,Follow-up examination after treatment for malignant neoplasms
Z080,Follow-up examination after surgery for malignant neoplasm
Z081,Follow-up examination after radiotherapy for malignant neoplasm
Z082,Follow-up examination after chemotherapy for malignant neoplasm
Z087,Follow-up examination after combined treatment for malignant neoplasm
Z088,Follow-up examination after other treatment for malignant neoplasm
Z089,Follow-up examination after unspecified treatment for malignant neoplasm
Z09,Follow-up examination after treatment for conditions other than malignant neoplasms
Z090,Follow-up examination after surgery for other conditions
Z091,Follow-up examination after radiotherapy for other conditions
Z092,Follow-up examination after chemotherapy for other conditions
Z093,Follow-up examination after psychotherapy
Z094,Follow-up examination after treatment of fracture
Z097,Follow-up examination after combined treatment for other conditions
Z098,Follow-up examination after other treatment for other conditions
Z099,Follow-up examination after unspecified treatment for other conditions
Z10,Routine general health check-up of defined subpopulation
Z100,Occupational health examination
Z101,Routine general health check-up of inhabitants of institutions
Z102,Routine general health check-up of armed forces
Z103,Routine general health check-up of sports teams
Z108,Routine general health check-up of other defined subpopulations
Z11,Special screening examination for infectious and parasitic diseases
Z110,Special screening examination for intestinal infectious diseases
Z111,Special screening examination for respiratory tuberculosis
Z112,Special screening examination for other bacterial diseases
Z113,Special screening examination for infections with a predominantly sexual mode of transmission
Z114,Special screening examination for human immunodeficiency virus [HIV]
Z115,Special screening examination for other viral diseases
Z116,Special screening examination for other protozoal diseases and helminthiases
Z118,Special screening examination for other infectious and parasitic diseases
Z119,"Special screening examination for infectious and parasitic diseases, unspecified"
Z12,Special screening examination for neoplasms
Z120,Special screening examination for neoplasm of stomach
Z121,Special screening examination for neoplasm of intestinal tract
Z122,Special screening examination for neoplasm of respiratory organs
Z123,Special screening examination for neoplasm of breast
Z124,Special screening examination for neoplasm of cervix
Z125,Special screening examination for neoplasm of prostate
