code,term
M01,Transplantation of kidney
M01.8, Other specified transplantation of kidney
M01.9, Unspecified transplantation of kidney
M17,Interventions associated with transplantation of kidney
M174,Post-transplantation of kidney examination - recipient
M178, Other specified interventions associated with transplantation of kidney
M179, Unspecified interventions associated with transplantation of kidney
M084,Exploration of transplanted kidney
M012,Allotransplantation of kidney from live donor
M013,Allotransplantation of kidney from cadaver NEC
M014,Allotransplantation of kidney from cadaver heart beating
M015,Allotransplantation of kidney from cadaver heart non-beating
